,Date,first_component
0,2014-01-02,23.987414667420094
1,2014-01-03,10.213306258347187
2,2014-01-04,-33.37165446200028
3,2014-01-05,4.570075845608255
4,2014-01-06,46.86078003148306
5,2014-01-07,-3.7346919932212153
6,2014-01-08,10.151339349620663
7,2014-01-09,-8.724812811087267
8,2014-01-10,-2.47670672901549
9,2014-01-11,-43.479389588672284
10,2014-01-12,4.640981389295588
11,2014-01-13,36.221839037342846
12,2014-01-14,13.234347450841431
13,2014-01-15,-8.903250338763293
14,2014-01-16,9.881536540721322
15,2014-01-17,-4.601635222128696
16,2014-01-18,-51.94712119833053
17,2014-01-19,-0.6665890125531533
18,2014-01-20,36.02846818582533
19,2014-01-21,13.958041370956343
20,2014-01-22,5.854532035707566
21,2014-01-23,-9.898492646208865
22,2014-01-24,-6.984317715501299
23,2014-01-25,-33.3242858297878
24,2014-01-26,0.37531610703067586
25,2014-01-27,50.10612876190853
26,2014-01-28,-6.135232441221119
27,2014-01-29,-4.39230345355398
28,2014-01-30,12.763429038634946
29,2014-01-31,-23.819832101715054
30,2014-02-01,-5.0312160589365424
31,2014-02-02,-26.718943824381714
32,2014-02-03,36.82759278417932
33,2014-02-04,17.55091035033019
34,2014-02-05,4.945007259900806
35,2014-02-06,-9.386445953515773
36,2014-02-07,-6.50941978218422
37,2014-02-08,-32.64025138404863
38,2014-02-09,-6.87486938615896
39,2014-02-10,50.23922821522305
40,2014-02-11,6.398590524106669
41,2014-02-12,-6.042271679474693
42,2014-02-13,-13.207801166560161
43,2014-02-14,-8.80717450389367
44,2014-02-15,-39.000482146575344
45,2014-02-16,8.002255157687097
46,2014-02-17,36.837994845076096
47,2014-02-18,6.741655879384207
48,2014-02-19,-1.2484260858168807
49,2014-02-20,0.3970863868828425
50,2014-02-21,-10.78482936735271
51,2014-02-22,-35.77215516624232
52,2014-02-23,9.746442163994224
53,2014-02-24,41.12896109218595
54,2014-02-25,27.21441259485864
55,2014-02-26,-10.288548620987934
56,2014-02-27,-16.219556436495733
57,2014-02-28,-13.497680892891012
58,2014-03-01,-38.254860076321485
59,2014-03-02,22.610501809695506
60,2014-03-03,21.72041337182623
61,2014-03-04,23.68915638274018
62,2014-03-05,-13.176674167777858
63,2014-03-06,14.308552968736404
64,2014-03-07,-27.937326176046295
65,2014-03-08,-38.26611174795642
66,2014-03-09,15.402733426772706
67,2014-03-10,40.32811672606023
68,2014-03-11,-7.738960426179865
69,2014-03-12,3.901469890232492
70,2014-03-13,-7.279458536371445
71,2014-03-14,1.5616467106686824
72,2014-03-15,-49.84257415341924
73,2014-03-16,6.326126655558425
74,2014-03-17,38.8999667107131
75,2014-03-18,8.39703722910506
76,2014-03-19,17.64081622907923
77,2014-03-20,-4.308849685998454
78,2014-03-21,-10.409864349835658
79,2014-03-22,-45.74764394930593
80,2014-03-23,27.21146049419181
81,2014-03-24,16.072635021696808
82,2014-03-25,10.42714973956703
83,2014-03-26,8.228975535698039
84,2014-03-27,-1.6730456998477643
85,2014-03-28,-27.10713221210902
86,2014-03-29,-44.74219708422832
87,2014-03-30,9.49474354501988
88,2014-03-31,34.89978683689367
89,2014-04-01,2.272242351782288
90,2014-04-02,24.600447254459223
91,2014-04-03,-12.924809094324614
92,2014-04-04,-1.73268228974753
93,2014-04-05,-56.788751699773044
94,2014-04-06,12.538886602356792
95,2014-04-07,34.18373146468651
96,2014-04-08,-1.582461703819147
97,2014-04-09,14.824672203837391
98,2014-04-10,1.0843543879104627
99,2014-04-11,1.278425528619856
100,2014-04-12,-64.58463766697886
101,2014-04-13,14.09222907413162
102,2014-04-14,33.059344184171806
103,2014-04-15,2.3220997436254813
104,2014-04-16,-2.556517210225742
105,2014-04-17,-3.4009930553954515
106,2014-04-18,-22.010068993832864
107,2014-04-19,-27.61506655702495
108,2014-04-20,32.34920954174651
109,2014-04-21,10.31663511052145
110,2014-04-22,23.011275574669906
111,2014-04-23,-5.49760451750671
112,2014-04-24,0.8865308076851879
113,2014-04-25,-6.709553107411935
114,2014-04-26,-12.050014926735852
115,2014-04-27,-24.64555021460727
116,2014-04-28,37.16421093317573
117,2014-04-29,4.912392050764242
118,2014-04-30,1.6885914480694464
119,2014-05-01,-0.11036865019169737
120,2014-05-02,-6.986685925882493
121,2014-05-03,-41.14716566964483
122,2014-05-04,6.5988100769700155
123,2014-05-05,40.79938937466727
124,2014-05-06,11.682799999282551
125,2014-05-07,-7.324655967946576
126,2014-05-08,-10.86545328370552
127,2014-05-09,-2.3344960217148736
128,2014-05-10,-44.58558410149102
129,2014-05-11,3.8689696543633274
130,2014-05-12,63.89914645913138
131,2014-05-13,-16.8183251333577
132,2014-05-14,-9.458209634202202
133,2014-05-15,13.185740370550224
134,2014-05-16,-20.55842680209067
135,2014-05-17,-17.263671190572847
136,2014-05-18,-8.396490676122236
137,2014-05-19,35.40958150558321
138,2014-05-20,2.8753314852961296
139,2014-05-21,1.892372222594558
140,2014-05-22,-0.22599738301830105
141,2014-05-23,-15.611993163185163
142,2014-05-24,-35.921325162493005
143,2014-05-25,12.354380657513284
144,2014-05-26,27.40419657751937
145,2014-05-27,29.292355251408267
146,2014-05-28,-21.32143554666508
147,2014-05-29,-3.942118077393398
148,2014-05-30,6.579395048258096
149,2014-05-31,-48.699910139110884
150,2014-06-01,32.45632420137462
151,2014-06-02,26.976756394662846
152,2014-06-03,-2.8371514987423296
153,2014-06-04,-7.391859265077245
154,2014-06-05,0.8986545538157086
155,2014-06-06,-3.484818511199414
156,2014-06-07,-40.375546762845275
157,2014-06-08,7.146715871141285
