date,ICLN,NASDAQ:ICLN,ICLN Yahoo,FSLR,FIRST SOLAR INC,ED,CONSOLIDATED EDISON INC,ENPH,ENPHASE ENERGY INC,VWS,VESTAS WIND SYSTEMS,IBE,IBERDROLA SA
2014-02-05,-0.4781447035622737,-0.5767539966427145,-0.4534104595153347,0.5641256223893735,-0.6618302446617776,0.5729699542849804,-0.5491457396878396,0.8286644553821494,0.0,0.4697580966979249,1.4021375239986054,-0.3567530308245198,0.804639399280592
2014-02-06,-0.3774232774321214,-0.47755030943084187,-0.4534104595153347,1.200214341328689,-0.6618302446617776,-0.20835271064908276,-0.5491457396878396,-0.6087595858909534,0.0,-1.486695168693664,0.4266034706437219,-1.0892129985095906,-0.6153124818028056
2014-02-07,-0.3774232774321214,0.9790600370196189,-0.3755620211198377,-0.9460134377789449,-0.6618302446617776,1.2389865602478558,-0.5491457396878396,-0.5274515397503989,0.0,2.304680361080277,0.31121010361531887,1.350154301230804,-0.5171652766469028
2014-02-08,-0.3774232774321214,-0.5668242319587268,-0.3755620211198377,-0.9630555310752824,-0.567825781308515,0.5729699542849804,-0.5491457396878396,-0.5274515397503989,0.0,-0.31869286723404244,0.4963404559611078,3.5621925342736094,-0.5171652766469028
2014-02-09,-0.2581988893625458,-0.5668242319587268,-0.3755620211198377,-1.5678953170619916,1.2170564071308887,1.7525622143960606,-0.5491457396878396,-0.4775503081638743,0.0,-0.06597904077985006,-0.9834323319974744,0.07417771608554402,-0.5171652766469028
2014-02-10,3.4579373652960945,-0.5668242319587268,1.578399141465865,0.07675026430237099,0.7307091810603874,2.9523405086538728,-0.5491457396878396,0.6324555295336768,0.0,-0.23406169089573647,0.277897127578617,-0.09352682211367017,-0.5171652766469028
2014-02-11,-0.3278078207034049,-0.5668242319587268,2.761097644953867,1.0490637524046875,-0.5993569167685233,-0.4550252162197812,-0.5491457396878396,2.18966864996123,0.0,0.8105673550540938,0.49818143987706653,-0.23381705528417554,-0.43505633235213054
2014-02-12,0.6071582286835916,-0.5668242319587268,-0.4489930820821638,1.5112229117986948,0.876124417073095,-0.8816113564258261,-0.45881679602672787,-0.5474171624903075,0.0,0.8900739900320218,-0.30749522132072354,-0.4921077968191849,1.4960524440278782
2014-02-13,0.46141888957089705,-0.47519096255880333,-0.4489930820821638,1.1515529891767797,-0.6186850148999581,-0.3776453793076133,-0.3531304687287546,-0.5474171624903075,0.0,-0.5558322325346251,-0.33187470949084436,-0.06499536939121311,-0.4550952724780548
2014-02-14,0.5257415292501192,-0.47519096255880333,-0.4489930820821638,0.2483741741361681,-0.5332188959603554,-0.7394159763571447,-0.3531304687287546,-0.44810357201139894,0.0,0.9250416514997608,-1.076356705341087,-0.33337008203893004,1.2861735227607403
2014-02-15,-0.4327927505981644,-0.37626192089552785,-0.34307409995154536,-0.8694946467221585,-0.5332188959603554,-1.1063650869808765,-0.3531304687287546,-0.44810357201139894,0.0,-1.2580551133311908,-1.076356705341087,-0.47227428288848416,-0.5512172240403173
2014-02-16,-0.4327927505981644,-0.2581988889138277,-0.34307409995154536,-1.4415305985130522,-0.47891314215185987,-0.308841192329454,-0.25819888929261564,-0.44810357201139894,0.0,0.05766641718164458,-1.0692306389310402,-0.45086327925935216,-0.4782434406272446
2014-02-17,-0.4327927505981644,-0.2581988889138277,0.6632435571403656,-0.5713546495629843,2.1955503055744305,0.057327000168036144,3.073065791624165,0.9218290536971996,0.0,-0.43917789728485623,0.058903655574016646,-0.32327920621421563,-0.4782434406272446
2014-02-18,-0.4327927505981644,-0.2581988889138277,-0.4103521288782119,1.9631560882696133,-0.5680794496940834,-0.37262550109223647,-0.25819888947689085,-0.5336905047720629,0.0,-1.2146780006588842,-1.2033175352977683,-0.06490550157485105,-0.4782434406272446
2014-02-19,-0.4327927505981644,-0.2581988889138277,-0.4103521288782119,1.0328372093152764,-0.5680794496940834,0.4550252162197811,1.4647150758176815,-0.5336905047720629,0.0,-0.06635145600894567,-1.0518770744302142,0.05571546330833832,3.3356321259120225
2014-02-20,0.6197116181966014,-0.2581988889138277,-0.4103521288782119,1.1070017309847562,-0.5680794496940834,-0.7511185657198928,-0.3581835993265946,-0.434958834308949,0.0,-0.12067421104764496,-0.9760066574515587,-0.4900749381884006,1.3101039431483894
2014-02-21,-0.5044164334158383,-0.2581988889138277,-0.4103521288782119,1.0382424355046243,0.8511705533526172,-0.7121665057782356,-0.3581835993265946,2.2299481826663823,0.0,0.28739497216976045,-0.8536464946539617,0.15850612819972287,-0.4810537916247992
2014-02-22,-0.5044164334158383,0.0,-0.4103521288782119,-0.3237000225413529,-0.6597830916520286,-0.6269767016971388,-0.3581835993265946,-0.5287506000136784,0.0,-1.010752995916048,-0.7432941456946804,0.009329105084150786,-0.4810537916247992
2014-02-23,-0.5044164334158383,0.0,-0.4103521288782119,0.14281857958591865,0.5419197863443053,-0.5661808413137627,-0.3581835993265946,-0.5287506000136784,0.0,-1.3803367170375789,-0.6451225423136643,0.45969636967067373,-0.4810537916247992
2014-02-24,-0.5044164334158383,0.0,-0.4103521288782119,1.7330517732002253,0.6476100563148627,-0.8491216030432794,-0.3581835993265946,-0.5287506000136784,0.0,0.541444727009627,-0.6451225423136643,1.034316831759016,0.8403563271950867
2014-02-25,-0.5773129949671199,3.6147844424602544,1.6330345053331254,2.871254721921745,-0.6384847958754204,-0.4402105258606091,-0.3581835993265946,0.8143450682827983,0.0,1.8740738432714452,2.1028789664236993,-1.1033545626477852,-0.0033898165952737686
2014-02-26,-0.5773129949671199,-0.258198888747161,-0.35496562534175286,2.5204711834273206,0.4627580343832864,-0.37893236978278955,2.4489995385416155,-0.44922355247920576,0.0,-0.3574524706235945,-0.5415474428223751,0.509753354094003,-0.6135568037445542
2014-02-27,-0.4781447035622737,-0.258198888747161,3.3475201127821537,0.5245605012683711,-0.6203252655312328,-0.37893236978278955,-0.45859643868443384,1.0801234453596453,0.0,0.07285257635088292,-0.453747480278753,-0.11492409241766856,-0.5454624957740584
2014-02-28,-0.37742327743212156,3.453718352032008,-0.3833261667608934,0.32324100653454374,-0.6203252655312328,-0.3185110255918216,0.5970087802249485,-0.5400617226798226,0.0,-1.0523411387997013,-0.3622555406642971,-0.07722558642200199,0.9405764939317459
2014-03-01,3.4508126277892615,-0.32856170163136356,-0.3833261667608934,-0.8826053435317707,-0.6203252655312328,-2.311120504611714,-0.531196788704088,-0.5400617226798226,0.0,-2.351314810309786,-0.3622555406642971,-0.11773438739560213,-0.572872389053747
2014-03-02,-0.32907233821701726,-0.32856170163136356,-0.3833261667608934,-0.6115955122019098,-0.6203252655312328,-0.8359372037957262,-0.531196788704088,-0.5400617226798226,0.0,-0.7233445004259337,2.268037765471021,-1.2950782613516225,-0.572872389053747
2014-03-03,-0.32907233821701726,1.0229164053021926,-0.3833261667608934,-0.5315896576487334,-0.6203252655312328,-0.049955416469232246,-0.531196788704088,-0.5400617226798226,0.0,1.2769089438609929,-0.46575775540922754,-0.20982172594480838,-0.572872389053747
2014-03-04,-0.32907233821701726,2.402230375033023,-0.3389212182352929,-0.2576523900788131,-0.5764871101228238,0.05451971296812497,-0.43344743096059735,-0.44922355247920576,0.0,1.4825902779694669,1.8402241163144566,-1.359223514480853,-0.572872389053747
2014-03-05,0.3760249310161769,-0.5036934657327307,-0.3389212182352929,-0.19812429271083723,-0.5764871101228238,0.8723154074900024,-0.43344743096059735,-0.44922355247920576,0.0,0.5581436329131221,-0.4828310800231,-0.6727352388289705,-0.572872389053747
2014-03-06,0.921255062053739,-0.5036934657327307,-0.3389212182352929,-0.6541993574989807,-0.5764871101228238,1.27507114196132,-0.3427937516499274,-0.44922355247920576,0.0,0.37039676522458886,2.076649666498285,0.5746342912999945,-0.5432652073201875
2014-03-07,-0.3901233249174422,0.8012356760503874,0.5567322634803177,-0.7334176971911912,-0.5764871101228238,0.2125118569935527,-0.3427937516499274,-0.44922355247920576,0.0,-0.12339898076248026,0.427582247171927,-0.1314684387602386,-0.44810357326637823
2014-03-08,-0.3901233249174422,-0.5886629456696724,-0.4001513143764782,-0.8344485193952239,-0.4807044039734794,-0.7629748174607192,-0.3427937516499274,2.9199530911148375,0.0,-1.13327902986621,-0.6508331549873579,-1.84055814264334,-0.44810357326637823
2014-03-09,-0.3901233249174422,-0.5886629456696724,-0.4001513143764782,-1.0409486380054485,3.1359725348014664,0.2774453881675329,-0.3427937516499274,-0.44922355247920576,3.61478445009662,0.49267146059979766,0.621477776229345,-1.0521527436017886,2.0258519976150824
2014-03-10,-0.3901233249174422,-0.5886629456696724,0.29081214666885963,-0.5047294728014974,-0.4045359118031977,1.1832159449532427,-0.3427937516499274,-0.44922355247920576,-0.2581988892926157,0.03293069498371759,0.9905572631613168,1.0064069721408415,0.4740437628884231
2014-03-11,-0.3901233249174422,0.2534934115096549,-0.45075882733673256,-0.4835994995284055,2.832227169790411,0.134621606662215,-0.3427937516499274,2.864685693507307,-0.2581988892926157,0.7345528127790172,-0.852772982195269,-0.25819888774716176,1.7386161870405008
2014-03-12,-0.3901233249174422,-0.5931890431791601,-0.37041339828743347,-0.42331304282460375,0.8912630692692437,1.0327955489886342,-0.3427937516499274,-0.4330900451814547,-0.2581988892926157,0.19464998190395197,0.2860718941017087,0.42805499752174964,-0.5528455927529906
2014-03-13,-0.3901233249174422,-0.5931890431791601,0.34081843426668457,-0.018956342345766583,-0.4553074831963418,0.06454972181178943,-0.2581988891221609,-0.4330900451814547,-0.2581988892926157,1.1072234300718207,-0.8307841308159211,0.5070925485513973,-0.5528455927529906
2014-03-14,1.0017075663759647,1.71447840814547,-0.4783031505731218,0.157499846005585,-0.4553074831963418,0.9354143379434775,3.1879483438279084,-0.36711587556358594,3.470887323387269,-0.684332784393309,1.1662448261105158,-0.28365431205179553,-0.5528455927529906
2014-03-15,-0.4755297154987023,-0.5931890431791601,-0.4783031505731218,-0.3253387933871113,-0.4553074831963418,0.0,-0.2581988894245804,-0.36711587556358594,-0.3253956865675564,-1.255166027792264,-0.94900314281542,-1.6384883745447256,-0.4535354604647395
2014-03-16,-0.4608066976224797,-0.5931890431791601,-0.4783031505731218,-1.300313295000534,-0.4553074831963418,1.0420640119667688,-0.2581988894245804,-0.36711587556358594,-0.3253956865675564,-0.9485477999997467,-0.94900314281542,-1.3938810072647634,0.8326753278979895
2014-03-17,-0.4608066976224797,-0.5931890431791601,-0.4783031505731218,-0.03201390615116612,-0.4553074831963418,-2.552525115292,-0.2581988894245804,-0.36711587556358594,1.3289239735664624,1.1575426208935422,-0.8301396990297041,-1.280881600906527,-0.5361060330302123
2014-03-18,-0.4608066976224797,-0.5213674731220111,-0.4783031505731218,0.5940519134827701,-0.4553074831963418,-0.23204773775381746,-0.2581988894245804,-0.36711587556358594,-0.4204678623062479,2.416971335187938,-0.012013118616613697,-1.1140622671918494,1.1679499751371984
2014-03-19,-0.4608066976224797,1.2701919792716385,-0.4783031505731218,3.400526091320305,1.1419386339975361,0.8298300251221554,2.144405856248828,0.6063260632540365,-0.4204678623062479,0.7788340140735205,0.3024401665308255,0.179398739162085,-0.6330943790463319
2014-03-20,1.0788777687111648,-0.5253673631542378,1.6181225555051462,2.6256884425796154,1.5615242667758902,0.8298300251221554,-0.3764474230405467,0.7673232980413466,-0.4204678623062479,0.26574168388173297,-0.8947188259870252,0.179398739162085,-0.6330943790463319
2014-03-21,-0.36108488406609485,0.31471511839309657,-0.5779009126804093,0.4846251672631006,-0.647393512738047,-2.0010413761654813,2.755738726910446,-0.5115488653608977,0.7293922171904949,-0.019328118307129234,1.7615057710568696,0.9542374403981317,1.5273682311447145
2014-03-22,-0.36108488406609485,1.2836013044259573,-0.48218836155006556,-0.24925506755454385,-0.647393512738047,-0.0645497218117895,-0.4592897878184077,-0.5115488653608977,-0.4963498905362704,-1.1390750567979488,0.3531953195773927,0.2958039869674826,-0.7335386899576589
2014-03-23,1.400227558280366,-0.5924313712735187,-0.48218836155006556,-0.5153639398597404,-0.647393512738047,-1.0327955489886353,-0.4592897878184077,0.8769827297220929,0.3105055200427269,-0.39689332203431527,2.651818819599622,0.2083527106490844,-0.7335386899576589
2014-03-24,1.854926021064845,-0.5924313712735187,-0.48218836155006556,0.18203882843462146,-0.5479227116837393,0.8175338337411329,0.5193373814101198,-0.49330278546867723,-0.4893639624393366,0.5238813520800999,-0.7898377311068967,1.4900107319037121,-0.6390127776429193
2014-03-25,1.3142164527535631,1.9929792193096205,2.9755366998184005,0.1005180865155139,0.2837763191150496,-0.0645497218117895,-0.5280657407615503,-0.49330278546867723,-0.4893639624393366,0.4679349109132052,0.7314450583791495,0.8704469489768866,-0.5595746993932262
2014-03-26,-0.6571082263767815,-0.6104010353510587,1.1050449579315766,0.5549956921880222,0.22329773486186205,2.135615284153095,0.6298821979182687,-0.47999439996176535,-0.4893639624393366,2.467253875542939,0.37897717620044424,0.7992866635077261,-0.4648074024042276
2014-03-27,-0.6571082263767815,-0.6104010353510587,-0.5352561514981075,0.10494117442465277,-0.5051735283025537,-0.15811388175841762,0.7252919451785735,3.1897489910763555,-0.4893639624393366,0.731363648922687,0.4383589490718372,0.7992866635077261,1.504202864766568
2014-03-28,-0.6571082263767815,1.8251855752084574,-0.44922355397280384,-0.646981324771774,-0.5051735283025537,0.5729699542849772,-0.699388661422196,0.6616346533755382,-0.4893639624393366,-0.1324746207034579,0.1797251124868009,0.7992866635077261,-0.564076074287463
2014-03-29,-0.5688593610504216,-0.605967502687684,-0.44922355397280384,-0.8324034178062474,1.202774569477914,-0.15811388175841762,2.430461497512331,-0.5486726393845925,-0.46125308608057874,-1.1390072623978797,-0.8966624999995781,-0.6392460970202669,-0.564076074287463
2014-03-30,2.1370899641529806,-0.605967502687684,-0.44922355397280384,-0.8562680189203163,-0.6013872847389571,-0.8704469489768771,1.3318288386721475,-0.5486726393845925,2.045150459680843,-1.03202828529133,-0.8966624999995781,0.0,-0.564076074287463
2014-03-31,-0.6504186847422115,1.4583226268933256,-0.44922355397280384,-0.3856629650912483,-0.6013872847389571,-0.05208817766227034,-0.758267513988522,0.3574250115684156,-0.556938294823801,-0.6977329540716724,-0.8966624999995781,1.4175125371712698,-0.4761399475170375
2014-04-01,-0.6504186847422115,-0.7067638669585401,-0.44922355397280384,-0.4494328801655616,-0.6013872847389571,-0.17445567367598858,-0.758267513988522,1.346580782706197,-0.4612530860805787,-0.18275495230172983,-0.8966624999995781,1.3031675194910612,-0.4761399475170375
2014-04-02,2.0398412876897587,-0.7067638669585401,-0.44922355397280384,-0.2853345626499487,1.2383769026861307,-0.17445567367598858,-0.758267513988522,-0.7191965543999006,-0.4612530860805787,-0.7253341093417943,0.9435026593378102,0.301756372771697,0.8168088224961924
2014-04-03,2.2580511897911197,-0.617764646951058,-0.44922355397280384,-0.5112726348131684,1.8311471726433324,1.4175125371712578,0.09470061671852284,-0.6483020134286412,-0.4612530860805787,0.6546941247509954,-0.8626838213925203,-2.3188947003593867,-0.45065314344617513
2014-04-04,1.706420506344733,-0.617764646951058,-0.3567530336714097,-0.035229742394027694,-0.6107817898852724,2.276244957344804,-0.738011702702971,-0.5708364792897518,-0.4612530860805787,-0.3526946207197464,0.10139833205420588,0.2995723420653321,-0.45065314344617513
2014-04-05,-0.8055690715231483,-0.5659269463837541,-0.3567530336714097,-1.239788576625091,-0.6107817898852724,0.23855936009953077,-0.6405911505172207,-0.5708364792897518,-0.3567530336714095,-1.6023033506854638,-0.8384866854624653,-0.5351295462367812,2.523573069681441
2014-04-06,0.20993490768812867,-0.4812865825834588,-0.3567530336714097,-0.854113708979384,-0.6107817898852724,0.8425313910837978,-0.6405911505172207,-0.5708364792897518,-0.3567530336714095,-0.648690314254135,-0.7624178467108587,-1.2915177079385298,-0.45883146721480744
2014-04-07,-0.8179625983783861,-0.4812865825834588,1.1614287577278726,-0.3766953685966819,1.8637524409819002,2.531795972975615,-0.6405911505172207,-0.49692934547543943,-0.2581988894840031,-0.6170029875051113,-0.7635246835189864,-1.1771512431848123,-0.45883146721480744
2014-04-08,-0.7231236918028868,-0.4812865825834588,-0.4467033683568741,0.11836552839161343,0.4505523292734738,1.9733861352082183,-0.57637747384525,0.9532062455420226,-0.2581988894840031,0.27335453102926516,-0.7635246835189864,0.5070925485513975,-0.45883146721480744
2014-04-09,-0.6424647549221235,-0.37702544537085586,-0.37877278423356153,-0.13853767882891665,-0.709135785786814,0.5428967115744977,-0.57637747384525,-0.5865884587950907,3.201379982414121,0.5240956451528975,1.2008112106630897,-1.0358745463943897,-0.45883146721480744
2014-04-10,-0.6424647549221235,-0.37702544537085586,-0.25819888919160594,1.1851655622652724,-0.6488171577495917,0.12195834471391664,-0.5071682713699223,1.0260319243862268,-0.35746634190987714,0.8782155366074845,1.1698518954780912,1.290994438735811,-0.45883146721480744
2014-04-11,-0.051536263999183554,-0.37702544537085586,-0.25819888919160594,1.9994747822693917,0.8997723270018417,0.49528923696049615,0.47563100800672203,0.45394456024618207,-0.35746634190987714,1.0119849176449731,1.5605841501422202,-0.20835271064908412,-0.352344151406334
2014-04-12,0.3110337452644975,-0.25819888940233354,-0.25819888919160594,-2.299263113666214,-0.7486655239938987,0.4333780823404345,-0.49725059927975473,-0.635566495945675,0.8613907325034409,-0.727909023361348,-0.6639400017988225,-0.15811388175841984,-0.352344151406334
2014-04-13,-0.779037791877433,-0.25819888940233354,-0.25819888919160594,-1.5269510036395604,-0.6498867427051627,0.783603906285172,-0.429055588931045,-0.635566495945675,-0.43532649922216904,-0.4614379209829811,0.37323381735013705,0.5400617204923243,-0.352344151406334
2014-04-14,1.1377109372332967,-0.25819888940233354,3.2793037769499382,0.3160800615424564,-0.6498867427051627,1.5157294863106672,1.7875359121657688,-0.635566495945675,-0.3402565799231536,0.8078029524520773,-0.7464676347002741,0.4830458876507606,-0.352344151406334
2014-04-15,-0.7821762693478914,0.0,-0.3509218063894768,0.21702352482267756,-0.6498867427051627,0.0,-0.4823509604256836,1.5298034170037245,-0.3402565799231536,0.3521976717216225,-0.7464676347002741,-0.22930799968623075,1.257756706632446
2014-04-16,0.2586190139374027,0.0,-0.3509218063894768,-0.42514841325090313,0.13063176487471842,-0.6270544430594367,-0.4823509604256836,-0.5604707145484958,-0.3402565799231536,-0.027220873791955758,-0.7464676347002741,-0.12577443596017643,-0.44545550026565794
2014-04-17,-0.012187097901641701,0.0,1.2643175021434967,1.0501923366082653,0.4138246204528338,-0.779860823907142,2.6581011013848865,1.6012510906219812,-0.3402565799231536,-0.7454482643601847,-0.6542094946147275,-0.06454972181179054,-0.3567530335168272
2014-04-18,-0.7579581554873415,0.0,-0.4442196629152826,-0.7089326624982007,-0.6105583684324347,0.9339809239417664,-0.45157464448052237,-0.6593386843737571,-0.3402565799231536,-1.089718023338669,1.1480616553130873,1.7078251101599444,-0.3567530335168272
2014-04-19,-0.7110193030194509,0.0,-0.4442196629152826,-1.6836269055885764,-0.6105583684324347,-1.7210413821909751,1.418374084372138,-0.6593386843737571,-0.3402565799231536,-1.76616403938533,-0.6591530611504754,-0.27744538816753944,2.605760115670199
2014-04-20,-0.7110193030194509,0.0,1.3056879127304317,-0.5768602146638151,-0.6105583684324347,-0.7070368324570466,-0.5498542705936041,-0.6593386843737571,0.8847489320632395,-0.0778370016670478,2.412780145093272,-1.8955163919870028,-0.34509799669840574
2014-04-21,-0.6118821520952499,0.0,-0.5404691769908754,-0.5518113811485691,-0.6105583684324347,-1.1832159502562953,-0.5498542705936041,-0.6593386843737571,-0.4182449497026222,-0.8018313227590482,-0.7071941804583729,-0.1847872853646434,1.375092992692617
2014-04-22,-0.6118821520952499,0.0,-0.4550861869675639,-0.31202851317006647,-0.5576499058758214,-0.5458360756564594,-0.5498542705936041,-0.6593386843737571,-0.4182449497026222,1.0283387732708986,0.3169202132648559,1.4270121232980852,1.1926869368087714
2014-04-23,2.6054433548635703,0.0,-0.4550861869675639,-0.060840180859892144,-0.45798032921785514,-0.445624906876743,-0.5498542705936041,1.0811582130390147,-0.4182449497026222,0.7086479629276141,-0.7923005331621399,1.2915177079385298,-0.5353537954993915
2014-04-24,-0.6471907949341007,0.0,-0.4550861869675639,0.1633236219378722,-0.45798032921785514,0.2228124534383703,1.5057897561072588,-0.6564174864879732,2.3144519631089686,0.4553598406900391,0.6014354567053953,0.35675303082452126,-0.5353537954993915
2014-04-25,-0.6471907949341007,0.0,-0.4550861869675639,-0.15277850794773948,-0.45798032921785514,-1.032795552321988,-0.6494436734355734,-0.5583242366188438,-0.47885213029840734,1.692914297555522,0.2731791822048228,-0.4402105258606153,1.5831398069063642
2014-04-26,-0.5894000924905257,0.0,-0.4550861869675639,-1.4699252397559337,-0.37626192109215684,-1.427012127540512,-0.5571050196264058,-0.4781317653264542,-0.47885213029840734,-1.0246497967073953,2.8631488295434067,-1.248635607885825,-0.6344879381764806
2014-04-27,0.9493366255546831,0.0,-0.4550861869675639,-1.4699252397559337,-0.37626192109215684,-0.19886684521805761,0.9023243958352657,-0.4781317653264542,-0.37534420062078866,-1.1056746100249835,-0.6442084866472665,-2.24675037622347,-0.6344879381764806
2014-04-28,-0.6006007222896975,0.0,-0.4550861869675639,1.4160039051867563,2.548662413840389,0.4514983717357133,-0.6494436734355734,1.010486325802549,-0.37534420062078866,0.06493683321997881,-0.5931124207814502,0.5616875940558674,-0.6344879381764806
2014-04-29,1.427896891997563,0.0,1.7301085845285384,0.6523735996125116,-0.4694904446548085,1.3768377474282747,-0.5622834106202926,1.3960729194229318,-0.37534420062078866,0.12948849471031407,-0.5931124207814502,1.1660918045535518,-0.6344879381764806
2014-04-30,0.4642959656899741,0.0,-0.4810167365056924,0.01602051938642515,-0.4694904446548085,-0.04995541646923295,-0.5622834106202926,1.4644728874161694,-0.37534420062078866,1.2030488424356585,-0.5931124207814502,1.5430989178168169,-0.5547001957124085
2014-05-01,-0.5941819562260856,0.0,-0.4810167365056924,-1.3292680202244656,-0.37417420763850634,0.6392460970202706,-0.5622834106202926,-0.6712167400657444,-0.37534420062078866,0.9649817638463448,0.4637826262141432,-1.3262632992654195,-0.5547001957124085
2014-05-02,-0.530500694001765,0.0,-0.3769649017649882,1.274857016583645,-0.25819888937679064,1.728197508375444,-0.47768225268837516,1.540442910843526,2.3967346883717457,-0.3423042800137947,0.2928370837842482,-0.7070368324570426,-0.5547001957124085
