date,PBD ETF,Invesco Global Clean Energy ETF,PBD Price,TSX: NFI,NFI Group Inc,NYSE: JKS,JinkoSolar
2014-02-21,-0.2581988892208453,-0.33024536775310614,-0.34654723099089696,-0.25819888849716116,-0.3716506941310125,-0.2581988887471612,3.0048658190746638
2014-02-22,-0.2581988892208453,-0.2581988887471608,-0.34654723099089696,-0.25819888849716116,-0.3716506941310125,3.1309228841319734,-0.8463735549828801
2014-02-23,-0.2581988892208453,-0.2581988887471608,-0.34654723099089696,-0.25819888849716116,-0.3716506941310125,-0.36225554031279034,-0.7788359526304534
2014-02-24,-0.2581988892208453,0.0,-0.34654723099089696,-0.25819888849716116,-0.3716506941310125,-0.36225554031279034,0.4173991655245284
2014-02-25,1.6392692828453146,0.0,1.852396431513842,2.463060418171489,-0.3716506941310125,-0.36225554031279034,-0.7332392683324513
2014-02-26,-0.3642820628545143,0.0,-0.37047928630276833,-0.37893237202638286,-0.3716506941310125,-0.36225554031279034,-0.6384632856092498
2014-02-27,-0.3642820628545143,0.0,-0.37047928630276833,-0.37893237202638286,2.514866516041339,-0.36225554031279034,-0.6384632856092498
2014-02-28,-0.25819888883807,0.0,-0.37047928630276833,-0.37893237202638286,-0.46718864131993254,-0.36225554031279034,-0.5534803366424998
2014-03-01,-0.25819888883807,0.0,2.428039931834835,-0.25819888849716116,-0.46718864131993254,-0.36225554031279034,0.052240260637334765
2014-03-02,-0.25819888883807,0.0,-0.46905316864991126,-0.25819888849716116,-0.46718864131993254,-0.36225554031279034,0.014078424069576479
2014-03-03,-0.25819888883807,0.0,-0.3636487822481878,-0.25819888849716116,-0.46718864131993254,-0.36225554031279034,1.1426146817611642
2014-03-04,-0.25819888883807,3.6147844447935853,-0.3636487822481878,-0.25819888849716116,1.5301008098733717,-0.36225554031279034,0.5418057695565415
2014-03-05,-0.25819888883807,-0.25819888891382753,-0.3636487822481878,-0.25819888849716116,0.26660747671338997,-0.25819888919160555,0.2812179001733034
2014-03-06,3.0482614772249894,-0.25819888891382753,0.8858917881564277,-0.25819888849716116,2.5437324022980783,-0.25819888919160555,1.1991135142976344
2014-03-07,-0.36680324829678296,-0.25819888891382753,0.8888117342274421,-0.25819888849716116,0.06962261540385806,-0.25819888919160555,0.08703243248934446
2014-03-08,-0.36680324829678296,-0.25819888891382753,-0.5269945680817577,-0.25819888849716116,0.028998322059104218,-0.25819888919160555,0.05327240153562647
2014-03-09,-0.36680324829678296,-0.25819888891382753,-0.5269945680817577,-0.25819888849716116,2.1282729982185216,0.0,-0.9637461732354254
2014-03-10,-0.36680324829678296,-0.25819888891382753,0.679370658237974,-0.25819888849716116,-0.6720862099637437,0.0,1.1224616466130213
2014-03-11,0.3417408627457997,3.1799352105550045,-0.6090909349719767,-0.25819888849716116,-0.6720862099637437,0.0,0.28423775404847457
2014-03-12,1.9306758109196804,-0.3590249431271779,-0.5116284822137113,0.0,-0.6720862099637437,0.0,-0.5687774263783482
2014-03-13,-0.42233533363868014,-0.3590249431271779,0.2990668713948653,0.0,-0.6720862099637437,0.0,1.1405704270007053
2014-03-14,-0.42233533363868014,1.1616767548889502,3.0468846512151533,0.0,-0.571867257774696,0.0,-0.8822930300510954
2014-03-15,1.6012485567566346,-0.44905151869656895,-0.5523327302351392,3.614784445691025,-0.014662177926459562,0.0,-0.8924183184920195
2014-03-16,-0.5228566715940031,-0.44905151869656895,-0.4550653852527826,-0.25819888897793036,1.9016430187227473,0.0,0.4390050427896138
2014-03-17,0.6915383822451282,-0.44905151869656895,0.08781308729117698,-0.25819888897793036,-0.7087654512377628,0.0,-0.8021146907234294
2014-03-18,0.0,0.7690378015472338,-0.4976074946500028,-0.25819888897793036,-0.7087654512377628,3.614784447126923,-0.21239294469071313
2014-03-19,-0.04458027914577086,1.431900077547736,-0.4976074946500028,-0.25819888897793036,-0.6256482980003489,-0.2581988890804945,-0.414177359855574
2014-03-20,0.22692345118626314,-0.5334529700668036,0.45923570809371406,-0.25819888897793036,-0.5937439010099719,-0.2581988890804945,-0.12438391239658579
2014-03-21,0.4626035980578308,-0.5334529700668036,0.1027793615036845,2.740193711725774,0.6789910442544884,-0.2581988890804945,-1.4848127916503744
2014-03-22,-0.8384690214798184,-0.5334529700668036,-0.4964694109134104,-0.3766143016115993,-0.5338483572208745,2.132150885074658,-1.2782190369504158
2014-03-23,-0.8384690214798184,-0.5334529700668036,-0.4964694109134104,-0.3766143016115993,-0.49471304729860616,-0.3762619208955279,-1.1294082199455469
2014-03-24,-0.8384690214798184,-0.5334529700668036,-0.4964694109134104,2.627512101725862,-0.3979836037809852,-0.3762619208955279,0.7622979660502227
2014-03-25,-0.8384690214798184,-0.5334529700668036,-0.4412072591300502,-0.46631614092063084,0.7068384602004487,-0.3762619208955279,-1.1682104960963757
2014-03-26,-0.7630759977066874,-0.4734174496159078,-0.4412072591300502,0.8937647328591035,-0.4712256401336325,-0.3762619208955279,2.0660596100357966
2014-03-27,0.48667622765833674,-0.4734174496159078,-0.4412072591300502,-0.5520311585306228,-0.4712256401336325,1.8616496171800114,1.3426342256452368
2014-03-28,-0.7719691886994308,-0.4734174496159078,-0.40477814888576413,-0.5520311585306228,0.445455500557468,-0.48042570765935777,0.05053423546416051
2014-03-29,2.5287157140198264,-0.36900506163108426,-0.46467235450260436,-0.5520311585306228,0.5029285815482104,-0.48042570765935777,-1.053763284614562
2014-03-30,-0.6863037255372986,-0.36900506163108426,-0.46467235450260436,-0.45869353490547243,-0.557656074592919,-0.48042570765935777,-0.9786472745065768
2014-03-31,-0.6863037255372986,2.208710616921561,-0.46467235450260436,1.5668998516803399,-0.5699418327663022,-0.48042570765935777,2.0927879348268332
2014-04-01,-0.5906902290272812,-0.4723831955265766,0.9492757074416786,0.6070699182666339,1.5501086653372222,-0.48042570765935777,0.0
2014-04-02,-0.5310389652730488,-0.3789323726033059,-0.45129500845588,-0.6403340233771345,0.8960555959767151,-0.378583072355352,0.38277348871430944
2014-04-03,-0.4739445576755059,-0.2581988890328753,1.4022671566128029,0.41134372989796986,-0.7710245825846154,-0.378583072355352,0.5328166424823845
2014-04-04,-0.39885662745047973,-0.2581988890328753,2.6768838123825565,-0.7219502198209267,2.789681499343703,-0.378583072355352,-0.888017035090591
2014-04-05,1.0175966560307592,-0.2581988890328753,-0.43994872810959784,1.490502008946408,0.7703106164075669,-0.378583072355352,-0.888017035090591
2014-04-06,-0.4070386624123037,-0.2581988890328753,3.2770103013763565,-0.7206822900400215,-0.7338462085302855,-0.2581988889779304,-0.888017035090591
2014-04-07,-0.4070386624123037,-0.2581988890328753,-0.4345207029449312,0.6574373195462672,-0.7338462085302855,-0.2581988889779304,1.3764913222679682
2014-04-08,0.7224813384725832,-0.2581988890328753,-0.4345207029449312,-0.7455326518940277,-0.7338462085302855,-0.2581988889779304,-0.8918825844855411
2014-04-09,-0.48165422564838883,-0.2581988890328753,-0.4345207029449312,-0.7455326518940277,1.4606342105052728,-0.2581988889779304,0.053169210004115904
2014-04-10,-0.48165422564838883,-0.2581988890328753,-0.4345207029449312,-0.6469389117472312,-0.7492590474637999,-0.2581988889779304,0.6916941484506784
2014-04-11,-0.41635795721332874,-0.2581988890328753,-0.4345207029449312,2.6209829745536073,-0.34267112170997266,3.6147844529602557,0.36953972392168094
2014-04-12,-0.41635795721332874,-0.2581988890328753,-0.4345207029449312,-0.6723987735765798,-0.7146083902704116,-0.2581988894971611,-0.8910202550242957
2014-04-13,2.0465594950667696,-0.2581988890328753,1.4668121897454651,0.6723987735765798,0.41543134336562376,-0.2581988894971611,-0.8910202550242957
2014-04-14,1.6782927779398789,-0.2581988890328753,-0.5333862508165327,-0.768455741230377,-0.7175632294497138,-0.2581988894971611,0.40308289697280114
2014-04-15,1.4228485442226493,0.0,-0.5333862508165327,-0.6656576611224313,-0.7175632294497138,-0.2581988894971611,1.2813653158430423
2014-04-16,-0.6813640915995784,3.6147844424602527,-0.49535328592946,-0.5909437947719174,-0.6286946130666745,-0.2581988894971611,0.2064969981506347
2014-04-17,-0.6813640915995784,-0.25819888874716085,-0.49535328592946,-0.5909437947719174,-0.5579494596439866,1.207724479656354,0.4331400449013314
2014-04-18,2.643920968895808,-0.25819888874716085,0.3241849119736779,-0.5252006478823836,-0.5579494596439866,-0.347678259295011,-0.18927484945450176
2014-04-19,-0.6957686760252128,-0.25819888874716085,-0.42022530080514353,1.2457820732655889,-0.506053025523905,-0.347678259295011,-0.47625904916141854
2014-04-20,-0.6036441499150461,-0.25819888874716085,-0.42022530080514353,-0.5267216936902173,2.5829612935031045,-0.347678259295011,-1.1112711147099765
2014-04-21,-0.6036441499150461,2.132150882846192,-0.34654723099089735,1.228965447876414,-0.024050297082956272,-0.347678259295011,-1.1112711147099765
2014-04-22,0.3822747964460286,-0.3762619205022692,-0.34654723099089735,-0.5462068657228507,-0.5291065358250384,-0.347678259295011,0.7612571407118303
2014-04-23,-0.594649683360489,-0.3762619205022692,-0.34654723099089735,0.4567685072090131,0.6782036884980671,-0.347678259295011,0.4806381979761449
2014-04-24,-0.594649683360489,-0.3762619205022692,-0.34654723099089735,-0.6199001169265177,0.8659813630350428,-0.347678259295011,1.5047358647945461
2014-04-25,0.39944721130428135,-0.3762619205022692,-0.34654723099089735,-0.6199001169265177,-0.6045530270244639,-0.347678259295011,-1.1645155118495372
2014-04-26,-0.6705006761179008,-0.3762619205022692,-0.34654723099089735,-0.5647167058093021,1.1280701517059806,-0.25819888915892586,-1.018874400788017
2014-04-27,-0.6705006761179008,-0.3762619205022692,2.5738939048825222,-0.5647167058093021,-0.657178482874585,-0.25819888915892586,-1.018874400788017
2014-04-28,-0.5786433272674535,-0.3762619205022692,1.1049191056892833,-0.46771326019666587,-0.5690529010388724,2.375681189722174,1.4485881838217054
2014-04-29,0.7475558685129087,1.7336211120778768,-0.42496888680357053,2.2608129007868207,-0.5690529010388724,-0.3787317838687524,0.6302396479972087
2014-04-30,-0.4824573123189884,-0.4795122224896255,-0.42496888680357053,-0.5558144673030722,-0.5690529010388724,2.625531567100687,0.24355061968695663
2014-05-01,-0.4824573123189884,-0.3789323720263826,-0.42496888680357053,-0.5558144673030722,0.6701476315083548,1.8183081857526646,-1.011865932564815
2014-05-02,-0.4824573123189884,-0.3789323720263826,-0.42496888680357053,-0.5558144673030722,-0.6545628028686257,-0.4721367737334039,0.8876602764896661
2014-05-03,-0.4807044025292492,-0.3789323720263826,-0.34815531145685047,-0.5558144673030722,-0.6545628028686257,-0.4721367737334039,0.20375769796707616
2014-05-04,2.8440151300801007,-0.3789323720263826,-0.34815531145685047,-0.45596466919231254,-0.6545628028686257,-0.4721367737334039,-0.9607689220612907
2014-05-05,-0.5238975239621239,-0.3789323720263826,-0.34815531145685047,-0.45596466919231254,-0.6371970164675952,-0.4721367737334039,0.08856148848047998
2014-05-06,-0.5238975239621239,-0.2581988884971607,-0.34815531145685047,-0.34965112943922216,0.3821202072843003,-0.4721367737334039,0.17370208329405049
2014-05-07,2.9208047907991364,-0.2581988884971607,1.966431093413004,1.2133603512344102,-0.6496043523833106,-0.4721367737334039,0.2869052530130318
2014-05-08,0.30856782960478274,3.1075441353593263,-0.4549206260880831,1.0754784931395907,-0.5498880136763992,-0.4721367737334039,2.2444839990405097
2014-05-09,-0.5485650304085027,2.5467215909434464,-0.4549206260880831,-0.44122194590342184,-0.44964131492365433,-0.4721367737334039,0.5726526493647327
2014-05-10,-0.4886949649975209,2.525683963134277,1.3097887234916852,-0.44122194590342184,-0.44964131492365433,-0.4721367737334039,0.2717133137859738
2014-05-11,-0.4886949649975209,-0.5357511436951496,-0.5514899888386041,1.1737753379613804,-0.3597899043606759,-0.4721367737334039,-1.2378050961361022
2014-05-12,1.2008900617420444,-0.5357511436951496,-0.46691999511278687,-0.5343305642958522,-0.3597899043606759,0.7386949997514882,0.2564164652937732
2014-05-13,-0.584216786793427,0.6512840251702384,-0.3767649630316092,-0.5343305642958522,-0.3597899043606759,-0.45858736270443246,-0.37504821088503026
2014-05-14,0.6838817981269981,-0.5467758779946188,-0.3767649630316092,-0.48165422564838883,-0.3597899043606759,1.077904475411272,0.15226766764660926
2014-05-15,-0.5983965733611234,-0.5467758779946188,-0.3767649630316092,-0.48165422564838883,-0.3597899043606759,-0.4611955181971733,1.3721946636526043
2014-05-16,-0.5983965733611234,-0.5467758779946188,0.6700729598893839,1.969621005701617,-0.25819888863604623,-0.37626192089552785,0.8646392409417039
2014-05-17,-0.5983965733611234,-0.5467758779946188,-0.4467153065929226,1.257784082136222,-0.25819888863604623,-0.37626192089552785,-0.39833657369419073
2014-05-18,-0.5983965733611234,-0.5467758779946188,1.7795812462534073,-0.6772683519195042,-0.25819888863604623,-0.37626192089552785,-1.3601382576416023
2014-05-19,-0.500475699294804,-0.5467758779946188,-0.5469355206375152,-0.6772683519195042,3.4973725986222726,-0.37626192089552785,1.5772105958676572
2014-05-20,1.1926165219120624,-0.5467758779946188,-0.5469355206375152,-0.6772683519195042,-0.3199259757575467,-0.37626192089552785,-0.07958468516384545
2014-05-21,0.6173704750287711,-0.5467758779946188,1.315356817101916,-0.6772683519195042,-0.25819888946144665,-0.37626192089552785,-0.3089562767602428
2014-05-22,-0.6506834418413701,-0.5467758779946188,-0.5531400852637017,1.9433998234178167,0.46212479003396967,-0.37626192089552785,0.7906202533055315
2014-05-23,2.0067176004415526,1.2197308047572268,-0.5531400852637017,-0.5729031273371704,-0.3080831933559797,-0.37626192089552785,0.975525533634326
2014-05-24,-0.6604387039427895,-0.44671530659292225,-0.5531400852637017,-0.5729031273371704,-0.3080831933559797,-0.37626192089552785,0.22571955840663063
2014-05-25,0.05166746426608451,-0.3730019224265602,-0.45380810602998334,-0.5729031273371704,-0.3080831933559797,-0.37626192089552785,-0.10460174657868238
2014-05-26,1.7701650552717978,-0.3730019224265602,-0.45380810602998334,-0.4751909625588031,2.0414313245537032,-0.37626192089552785,1.3995855894426983
2014-05-27,-0.7086904477179696,1.770833573351248,0.8297171783962453,-0.4751909625588031,0.597256243510229,-0.25819888908049443,2.724406529665776
2014-05-28,-0.7086904477179696,-0.3758230131539567,2.7743989993984663,-0.4751909625588031,-0.48866419923564197,-0.25819888908049443,0.45823497437048816
2014-05-29,-0.6171575060831292,2.102476669777904,-0.5706210707982662,-0.4751909625588031,1.000506033058577,3.6147844522178314,-0.38808566053908883
2014-05-30,-0.6171575060831292,1.9374269474260866,-0.5706210707982662,-0.4751909625588031,-0.5792403349286498,-0.25819888944413083,0.8575054264601587
2014-05-31,0.7086904477179696,-0.5759917951807284,0.21644247513037684,-0.3704792861311995,1.3758257094716506,-0.25819888944413083,-0.8022287934410512
2014-06-01,0.45409420790004973,-0.5759917951807284,-0.5706210707982662,2.6725673074791256,-0.6796907887429668,-0.25819888944413083,-0.39314146785279985
2014-06-02,0.03676073103712284,-0.5759917951807284,0.5961389583732966,-0.3776453804046591,-0.6796907887429668,1.1121039945401237,0.188271592551443
2014-06-03,0.8359372084200822,-0.5759917951807284,-0.5476160199010515,1.7077119314700724,0.9894771736197603,-0.34333411911976974,0.03560230247066324
2014-06-04,-0.8822964024216695,-0.5759917951807284,0.6150376008096339,-0.48056215156946763,-0.7039233584140576,-0.34333411911976974,0.8497797808303457
2014-06-05,0.4379890993864829,-0.5759917951807284,-0.5326537984121096,2.64449329167533,0.32367373769829283,-0.34333411911976974,-0.9023152548954472
2014-06-06,-0.8759781987729659,-0.5759917951807284,0.5747899443395211,-0.4529271740178798,1.7476460086692478,-0.34333411911976974,-0.9928204364504469
2014-06-07,-0.7821874236877089,1.9458951049210793,-0.6107143158607412,0.81729234292558,-0.8206851189358968,-0.34333411911976974,-1.7170591124748513
2014-06-08,-0.7821874236877089,-0.5729031273371705,-0.6107143158607412,-0.5348457244145339,-0.8206851189358968,1.164112224212635,-1.1440717842985317
2014-06-09,1.6227377099117286,-0.5729031273371705,-0.6107143158607412,-0.5348457244145339,-0.8206851189358968,-0.4329929614449434,-1.061956372356513
2014-06-10,-0.7332355734938629,-0.5729031273371705,-0.6107143158607412,-0.5348457244145339,-0.7194962136815108,2.037485038994096,-0.07088494012619447
2014-06-11,-0.7332355734938629,-0.4811438069993886,-0.5425507587860648,-0.5348457244145339,2.3782857703876044,-0.5315178362593295,-0.6785622064593811
2014-06-12,1.4303823880982722,-0.4811438069993886,-0.5746342936585992,-0.5348457244145339,-0.6920421708914751,-0.5315178362593295,-1.4521279795416422
2014-06-13,-0.07068543767592879,-0.37873178386875234,-0.5746342936585992,0.475856744106352,0.6238126610852733,-0.44554176260040507,-0.8038991302465525
2014-06-14,-0.9189106897870749,-0.25819888915892586,-0.5746342936585992,-0.608373812085336,2.5525251435612604,-0.44554176260040507,-1.2237789539287256
2014-06-15,-0.8044371170981411,-0.25819888915892586,-0.4825244114750428,-0.608373812085336,0.7898203554460249,-0.44554176260040507,-1.0973431874736042
2014-06-16,-0.7045948471358744,-0.25819888915892586,-0.4825244114750428,-0.5106176591122479,-0.7237120437567102,-0.44554176260040507,0.750028882240757
2014-06-17,-0.6274950185880563,-0.25819888915892586,-0.37851978670980757,-0.5106176591122479,-0.7237120437567102,2.7146752091468955,1.067507184063553
2014-06-18,-0.5280736571309548,-0.25819888915892586,3.483738382959961,-0.4199400124342023,0.16353108681041043,-0.4488407218310604,0.7016454981247987
2014-06-19,-0.5280736571309548,-0.25819888915892586,-0.3058135203153016,-0.4199400124342023,-0.7237120437567102,-0.4488407218310604,1.057126590216525
2014-06-20,-0.43847216285347207,2.899914403613221,-0.3058135203153016,-0.37626192089552757,-0.6739961125325471,-0.4488407218310604,0.7658588048710733
2014-06-21,-0.43847216285347207,-0.37271627131079016,-0.25819888957474735,-0.37626192089552757,-0.5822377942067996,-0.4488407218310604,0.718109859173977
2014-06-22,-0.43847216285347207,-0.25819888933049445,-0.25819888957474735,-0.2581988889138272,-0.5822377942067996,-0.4488407218310604,-1.2481433266595314
2014-06-23,-0.43847216285347207,-0.25819888933049445,-0.25819888957474735,3.107544137927632,-0.5822377942067996,-0.37429122467176107,0.39573749144191367
2014-06-24,-0.3387537417995379,1.052489631799094,-0.25819888957474735,-0.36364878209791435,-0.5822377942067996,-0.37429122467176107,0.08737040558976769
2014-06-25,-0.3387537417995379,-0.3405113514644128,-0.25819888957474735,1.381698557294302,-0.5822377942067996,-0.25819888949075087,0.8737040558976769
2014-06-26,2.874518453005183,-0.3405113514644128,-0.25819888957474735,-0.4605661857647673,-0.48270396024218026,-0.25819888949075087,-0.25594252039262383
2014-06-27,2.7276824501598687,0.9313647826986172,-0.25819888957474735,2.490499745602685,-0.48270396024218026,1.7306891306824443,-1.390233235769025
2014-06-28,-0.376261921092157,-0.4206163534767948,-0.25819888957474735,-0.45669038475886264,-0.41587046198298244,-0.367115876205367,-0.2894684836769721
2014-06-29,-0.376261921092157,-0.4206163534767948,-0.25819888957474735,-0.45669038475886264,-0.3648774987511528,-0.367115876205367,-1.4414348983098206
2014-06-30,-0.376261921092157,0.9531777757613558,1.8655347866119492,0.8077296472224925,-0.2581988891589254,-0.367115876205367,0.2314304267046032
2014-07-01,-0.376261921092157,-0.5057677993835765,-0.3708132670109818,-0.5384864314816616,-0.2581988891589254,-0.367115876205367,-1.443023384458287
2014-07-02,2.881202211420842,1.08674599646244,0.639246101372596,0.4058397244991973,-0.2581988891589254,1.7541260653551907,-1.2716153200430285
2014-07-03,-0.4505844868081053,0.5813392182414083,-0.3553394426503217,-0.608759586748796,0.0,-0.3678006266067335,-1.1105130446211002
2014-07-04,-0.4505844868081053,0.8798883049690747,-0.3553394426503217,-0.608759586748796,3.61478445304562,-0.3678006266067335,-0.281318854010963
2014-07-05,2.19844705392188,-0.7775727043782331,-0.3553394426503217,-0.608759586748796,-0.2581988895032586,2.0837692289047562,-0.9369093352743869
2014-07-06,-0.5432652073201876,-0.7775727043782331,1.6705925518379283,1.6380107608809675,-0.2581988895032586,-0.4725275946586993,0.9427166762503552
2014-07-07,-0.5432652073201876,2.668209503631592,-0.4585940338378626,-0.706859415483903,-0.2581988895032586,-0.4725275946586993,0.23818357025422054
2014-07-08,-0.5432652073201876,-0.766119560448675,-0.4585940338378626,-0.6058693907226016,-0.2581988895032586,-0.4725275946586993,1.3681503715228183
2014-07-09,-0.5432652073201876,-0.6792889266677414,-0.4585940338378626,-0.6058693907226016,-0.2581988895032586,-0.4725275946586993,1.651179860520475
2014-07-10,-0.5432652073201876,-0.6792889266677414,-0.4585940338378626,-0.5229522303985641,-0.2581988895032586,-0.4725275946586993,1.4599235060200342
2014-07-11,0.6063058273016398,-0.6792889266677414,1.2315628261744198,0.7080642277119561,2.186844944951209,-0.4725275946586993,-0.9144841857581103
2014-07-12,-0.45195691895512885,0.9579859329982224,-0.5536858084061467,-0.5321967107912414,-0.3770422318881395,-0.3713419073593224,-0.9144841857581103
2014-07-13,-0.45195691895512885,-0.6951756327951703,2.4175532085493217,-0.5321967107912414,-0.3770422318881395,-0.3713419073593224,-0.8152991949123689
2014-07-14,-0.45195691895512885,0.49631731222414105,-0.6189870533966862,0.9111985615011957,-0.3770422318881395,-0.3713419073593224,0.9509226308368581
2014-07-15,0.5752318559697135,1.7985152299714382,-0.5202834455335316,-0.528713488563723,-0.3770422318881395,-0.3713419073593224,0.19676280444754235
2014-07-16,-0.5229380508815578,-0.7868504131125041,2.295020356982648,-0.528713488563723,-0.3770422318881395,-0.3713419073593224,-0.9100279705698836
2014-07-17,-0.4279664552676839,-0.6924395697326803,-0.5317359924485409,-0.4490515186965688,-0.3770422318881395,-0.2581988892926157,2.412795624488407
2014-07-18,-0.4279664552676839,-0.6185243115729215,-0.5317359924485409,-0.4490515186965688,-0.3770422318881395,-0.2581988892926157,1.0531642455096757
2014-07-19,-0.4279664552676839,-0.534655102629402,-0.5317359924485409,1.0193994579110592,-0.25819888945304337,-0.2581988892926157,-0.9863345235315215
2014-07-20,-0.37867269351769994,0.8051689109941963,-0.5317359924485409,3.037509995648672,-0.25819888945304337,0.0,1.2147996901693996
2014-07-21,-0.37867269351769994,-0.6221759766773336,0.913746788059465,-0.4380450878491765,-0.25819888945304337,0.0,-0.5369858596025665
2014-07-22,-0.37867269351769994,-0.5428761933939136,1.2610014135906842,-0.4380450878491765,-0.25819888945304337,0.0,0.22029577239391956
