Date,log_ovx,log_return,log_volume,ovx_vol,log_navR,Garchvol,MAvol,GT Sent,INV Sent,d1-inv,d2-gt,GT_VAL_SENT,INV_VAL_SENT,GT_VAL_SENT_GVOL,INV_VAL_SENT_GVOL,GT_VAL_SENT_MVOL,INV_VAL_SENT_MVOL
2014-02-03,0.06192454255989462,-0.02537999510535707,13.156571548734066,0.0424254394727361,-0.02110467941753648,0.0042941979315964,0.0156313523970255,35.270067551782645,24.10814715465249,1,1,-0.017328421817808436,-0.01732581751963273,-0.00020426247237769965,-0.00020423177365684836,0.0010586742350050006,0.001058515126264004
2014-02-04,-0.008348889134428689,0.011541760440171328,9.648595302907339,0.0448389462328818,-0.003286773706622586,0.0048137457720237,0.0156850864677116,11.34569762784284,34.30702212246363,1,1,1.5033513833799635e-12,0.03692038165837809,2.1154545689879788e-14,0.0005195285076493372,2.1879021814380433e-15,5.373207119966731e-05
2014-02-05,-0.038941245907028424,-0.004106781952653359,10.526748605631907,0.0435339523204945,-0.004123717183862152,0.006202790108462,0.0154321795618456,-9.312448483725712,24.31978331612933,1,0,-1.670148268676768e-11,-7.195338303687365e-07,1.4825086806049386e-12,6.38694880877681e-08,-2.6992420147845587e-13,-1.1628883389670129e-08
2014-02-06,-0.04963798109177147,0.01875309746989269,9.836278802842678,0.0432367131487095,0.01720648759366688,0.0056240041996612,0.0159731907604852,2.1426069355729447,24.184734430944697,1,1,0.022859637207021603,0.010659310288754886,-0.0005787797761817321,-0.000269881501937493,0.0005410054662685417,0.0002522675701562568
2014-02-07,-0.03206060445860604,0.016025984015844395,10.419300717813158,0.0438299596075945,0.01531670411189324,0.0050980807573626,0.0156002923266933,-10.838669171132262,21.14099774379059,1,0,-6.280664928361858e-09,-0.00012405270974048214,-1.2112253394316102e-09,-2.3923547455033022e-05,-8.58801863003231e-10,-1.6962646383925522e-05
2014-02-10,0.00785133559862809,0.006339165443735676,9.698920386794853,0.0434426633050491,0.011137744410456021,0.0048496528460529,0.015627328620484,24.477285518743205,9.217618562774112,1,1,-0.009686818572108716,-6.425700819163683e-08,-0.0002484279113097002,-1.6479336547111164e-09,2.7036293790699467e-05,1.7934385150792504e-10
2014-02-11,-0.006801020376021871,0.007867861200613738,9.836278802842678,0.0422733328951962,0.003159560290368518,0.0044367376665394,0.0157170988722807,17.532185069812275,-5.960139355398865,0,1,1.4712419022565012e-06,3.9147536471301724e-10,-3.9739635008778564e-07,-1.0574119785987105e-10,8.639636462990355e-08,2.2988774518654018e-11
2014-02-12,0.009404510521418191,0.0015661710327448761,9.425451751593128,0.0413291155650477,0.005505322595355254,0.0043820878015572,0.0153458233388918,-16.544111478696756,-16.706840845360105,0,0,-1.0007128854204983e-17,-1.3558590572218734e-07,-8.678437469526196e-20,-1.1758355685253717e-09,-5.895881904795259e-19,-7.988290145347874e-09
2014-02-13,-0.012032580434247972,0.01475754937896387,12.10956174514933,0.0405722026641365,0.008590447205038102,0.0041841642080076,0.0152637896218902,1.0689715933168185,-11.181138505827192,0,1,0.013191378050400462,0.013139044608632416,-0.0001979235891111354,-0.0001971383775444822,-8.203371516198141e-05,-8.170826723386934e-05
2014-02-14,-0.05684880852184775,0.005382558170154208,9.503009985939002,0.0400292509567887,0.0046547795449825196,0.004605832287289,0.0147378039841027,-6.106269818393948,-25.378315814312607,0,0,-7.169203016623559e-06,-6.400513367916475e-09,3.224562027490058e-07,2.8788210230299954e-10,-4.0222947810162366e-07,-3.591020013786687e-10
2014-02-18,0.026389601037139165,0.012952562035727146,9.862665558015873,0.0427695121829612,0.016123189960248994,0.0042990993547967,0.0149182961503181,6.488648148243536,-24.372645615209336,0,1,0.0075699782094365035,0.005542544459808487,-0.0003067318929179346,-0.00022458124801728055,0.00018049155449422727,0.00013215130053573402
2014-02-19,-0.004350197181152579,-0.010654590898103453,9.852194258148577,0.0421523216121475,-0.004580160678574261,0.0039696888536206,0.0150833147508295,-2.1481634175322357,-35.444038408606296,0,0,-4.188388415943767e-06,-3.6710649032024985e-07,-5.844411357368748e-08,-5.122546259616659e-09,2.9277651427704407e-08,2.5661459236994796e-09
2014-02-20,-0.042299015751112536,0.006862398261040445,9.546812608597396,0.0412110578855464,0.0015290522856779554,0.0041062507115373,0.0149770444793588,5.691757789232534,-43.345215709310516,0,1,0.017510095433515258,6.484268149572955e-06,0.00013650811466372055,5.0551136253545586e-08,-0.00010622844932379239,-3.9338092310471676e-08
2014-02-21,0.01747015409724236,0.002277040832051929,9.487972108574462,0.0423996510159162,0.004573178701965141,0.0041600952781448,0.0149296895974582,9.770115888735951,-42.91732887054532,0,1,-0.004508996452092777,-0.0027758330227524493,5.294788106654636e-05,3.259582887475389e-05,-4.6566270522159443e-05,-2.8667175242916886e-05
2014-02-24,0.014420660326437964,0.02026335748735853,10.364071959865372,0.0416045511895782,0.01808640107930769,0.0038938938266378,0.0154094435695983,44.04724235691362,-50.43778124837108,0,1,0.01798631665530658,9.741279198157099e-06,-0.00026620145150699914,-1.4417307955708044e-07,0.0004797539721400981,2.598318198552765e-07
2014-02-25,0.016926366896148223,-0.002231313681435643,9.148464968258095,0.0410180067441606,0.0022379718404546456,0.0036596302406517,0.0150009137753254,-6.801901256409398,-50.707270344203124,0,0,-1.8559965652998303e-24,-0.009740924267858324,-1.9328684900635083e-26,-0.0001014437522862372,-3.370708952816362e-26,-0.0001769066885803855
