Date,vol
2014-01-31,0.018612976854339294
2014-02-03,0.02089398688846685
2014-02-04,0.020818397277921893
2014-02-05,0.020935463706437233
2014-02-06,0.021019315827949272
2014-02-07,0.021469772648479966
2014-02-10,0.02157867633665946
2014-02-11,0.021567943011444386
2014-02-12,0.021586694046066182
2014-02-13,0.020376755556256686
2014-02-14,0.018617055022743197
2014-02-18,0.01914349323847784
2014-02-19,0.01922563761418894
2014-02-20,0.019499496922849125
2014-02-21,0.019588981083832568
2014-02-24,0.019750656101890796
2014-02-25,0.01939675543949287
2014-02-26,0.017233725583120925
2014-02-27,0.01704263262932592
2014-02-28,0.016864647069779047
2014-03-03,0.0166571453415507
2014-03-04,0.017913141258416934
2014-03-05,0.017951028195297043
2014-03-06,0.014407886544496413
2014-03-07,0.014630015481978096
2014-03-10,0.014526789367600488
2014-03-11,0.015248799671217879
2014-03-12,0.014508553003723322
2014-03-13,0.015186726803195987
2014-03-14,0.015171523894799486
2014-03-17,0.015249304687085586
2014-03-18,0.015508902520814959
2014-03-19,0.0154645361414014
2014-03-20,0.01469740994525267
2014-03-21,0.014523301702525457
2014-03-24,0.014744209746393728
2014-03-25,0.014580876683061381
2014-03-26,0.016668849003037108
2014-03-27,0.016340198616583767
2014-03-28,0.016147441289626686
2014-03-31,0.016372609964993054
2014-04-01,0.01724667444414603
2014-04-02,0.017223514329975133
2014-04-03,0.01554813634847546
2014-04-04,0.016739272323679145
2014-04-07,0.01782411221308923
2014-04-08,0.018908819112732286
2014-04-09,0.01925836777522177
2014-04-10,0.020918752561924894
2014-04-11,0.021176035082059886
2014-04-14,0.020991585720151806
2014-04-15,0.021011791777545294
2014-04-16,0.02107553128397826
2014-04-17,0.020369139792277082
2014-04-21,0.02059124808796542
2014-04-22,0.02156908637001516
2014-04-23,0.02169380919227607
2014-04-24,0.02140842590569915
2014-04-25,0.022120501434881222
2014-04-28,0.021400403114707745
2014-04-29,0.021425460751829686
2014-04-30,0.02129106066033592
2014-05-01,0.020939739423938307
2014-05-02,0.01988388831907354
2014-05-05,0.019732416904705338
2014-05-06,0.01987483328935615
2014-05-07,0.019459090217628764
2014-05-08,0.018727568821445925
2014-05-09,0.017557394683793203
2014-05-12,0.01801167297528979
2014-05-13,0.01606261903239976
2014-05-14,0.015748422049218808
2014-05-15,0.01590549040750295
2014-05-16,0.015886545588987666
2014-05-19,0.0158045892790104
2014-05-20,0.015805508552040506
2014-05-21,0.016107138071368817
2014-05-22,0.015028746529957733
2014-05-23,0.015269727536436956
2014-05-27,0.015581355183947812
2014-05-28,0.014636503750135336
2014-05-29,0.013531803995346288
2014-05-30,0.01380878042317147
2014-06-02,0.013886941830974013
2014-06-03,0.013938544472692776
2014-06-04,0.014059881083157371
2014-06-05,0.014308555223996239
2014-06-06,0.013598910569473927
2014-06-09,0.012614265802228545
2014-06-10,0.011849981404339514
2014-06-11,0.011837014978569056
2014-06-12,0.010871746689927858
2014-06-13,0.011195213895545869
2014-06-16,0.011009373436490865
2014-06-17,0.011809707510250782
2014-06-18,0.01171671254643397
2014-06-19,0.012010654707536221
2014-06-20,0.011161412142202249
2014-06-23,0.010836689180164245
2014-06-24,0.012074588967331235
2014-06-25,0.012083685424322876
2014-06-26,0.011986063647141536
2014-06-27,0.011961629350918743
2014-06-30,0.011788827769158718
2014-07-01,0.01115892424312283
2014-07-02,0.011171766716980313
2014-07-03,0.010905378953243894
2014-07-07,0.012532376179750563
2014-07-08,0.013324576309239614
2014-07-09,0.013344166386711378
2014-07-10,0.01359854385449252
2014-07-11,0.013539166847067614
2014-07-14,0.013541677431170199
2014-07-15,0.013745317700900176
2014-07-16,0.013470714958594232
2014-07-17,0.01327629461887801
2014-07-18,0.01201974660722795
2014-07-21,0.012108026230439968
2014-07-22,0.01219719167956401
2014-07-23,0.012783657486674805
2014-07-24,0.012716041166222204
2014-07-25,0.012231030158766386
2014-07-28,0.011977596681883747
2014-07-29,0.011912653809449005
2014-07-30,0.012106625272085954
2014-07-31,0.01328287021756695
2014-08-01,0.013135425876755591
2014-08-04,0.013303788108758062
2014-08-05,0.013319234209493458
2014-08-06,0.012900637354790724
2014-08-07,0.012374904109939291
2014-08-08,0.01221421209573038
2014-08-11,0.012773390238809842
2014-08-12,0.013019518935788203
2014-08-13,0.01301966213637174
2014-08-14,0.013043940964566798
2014-08-15,0.013044980665006822
2014-08-18,0.012455876923705436
2014-08-19,0.01173077452976912
2014-08-20,0.011965634659251588
2014-08-21,0.011894970151751926
2014-08-22,0.01098025172090034
2014-08-25,0.010876244027187492
2014-08-26,0.010405810041876603
2014-08-27,0.010426527941374431
2014-08-28,0.010507495324251494
2014-08-29,0.010430763194942183
2014-09-02,0.00754114469298976
2014-09-03,0.007217867512559652
2014-09-04,0.007203184366313555
2014-09-05,0.007264753907036913
2014-09-08,0.007032709927503858
2014-09-09,0.008794318787951639
2014-09-10,0.00881902782343856
2014-09-11,0.007967524708088817
2014-09-12,0.007472536557497866
2014-09-15,0.010940488688711286
2014-09-16,0.010841123277149423
2014-09-17,0.01092630761910187
2014-09-18,0.010530057616647086
2014-09-19,0.01085274505929056
2014-09-22,0.011855014878922156
2014-09-23,0.011871405674455989
2014-09-24,0.012057923165339964
2014-09-25,0.012389238477936888
2014-09-26,0.012557059298145386
2014-09-29,0.01256082744591288
2014-09-30,0.012990886201962275
2014-10-01,0.013492340873714329
2014-10-02,0.013405779669974143
2014-10-03,0.013676651407918993
2014-10-06,0.014856619183996448
2014-10-07,0.015082472670082114
2014-10-08,0.01576322724759726
