date,QCLN,NASDAQ: QCLN,QCLN Price,"Tesla, Inc.",TSLA,"First Solar, Inc.",FSLR,Rivian Automotive,RIVN,ON Semiconductor Corporation,NASDAQ: ON,Albemarle Corporation,NASDAQ: ALB
2014-02-05,-0.4700999880048416,-0.25819888958587084,-0.37386168464247244,-0.2581988884971596,0.29709177848379215,-0.6573675332033365,-0.4948812048163181,-0.7291210887460677,1.9035255219201155,-0.3740112198690871,0.6522197667651971,-0.5150008485554773,-0.31992597593201166
2014-02-06,-0.384180378476748,-0.25819888958587084,-0.37386168464247244,2.759254083683303,-0.1613476300142872,-0.6573675332033365,1.493222795780011,-0.7289961227846692,-0.5736652257841445,-0.3740112198690871,-0.18641827426578741,1.75156917308835,1.1489137199626094
2014-02-07,-0.384180378476748,-0.25819888958587084,-0.37386168464247244,2.692500230570977,0.451774530753829,1.400472803927702,0.19452263052616978,-0.7289961227846692,2.2476650604362294,3.3130693838790473,1.4164694698611673,-0.5441768304740505,-0.4083488522758672
2014-02-08,-0.384180378476748,-0.25819888958587084,-0.2581988895249389,-0.46277347712938666,-1.3154740945831414,-0.6764995747786356,-0.889187063031533,-0.6336340343218122,1.8709151820161538,-0.34757647554088217,-0.8310297498744245,-0.5441768304740505,-0.4083488522758672
2014-02-09,-0.384180378476748,-0.25819888958587084,3.614784450860257,-0.46277347712938666,-1.3154740945831414,-0.5847489579558168,-0.6098268753643502,-0.6336340343218122,-0.7375723313717528,-0.34757647554088217,-0.5590570111065957,1.60335310216021,-0.4083488522758672
2014-02-10,-0.384180378476748,-0.25819888958587084,-0.25819888934716123,1.9433702619727395,1.670061389233818,-0.5151587699167499,-0.5076756636540871,-0.6336340343218122,1.215598644484158,-0.34757647554088217,0.00675176065389324,0.19220542424987952,-0.4083488522758672
2014-02-11,-0.3315548486603918,-0.25819888958587084,-0.25819888934716123,-0.5603582963970476,1.8033851912289947,-0.4186379803715692,1.0835465657094696,0.623609562517879,-0.6536208000789454,-0.2581988894441308,0.7380388131981515,1.0732273338598033,-0.4083488522758672
2014-02-12,-0.3315548486603918,-0.25819888958587084,-0.25819888934716123,-0.5603582963970476,1.0383275208181677,-0.4186379803715692,1.2356242275973386,1.4926342404505712,-0.6536208000789454,-0.2581988894441308,1.1633341265638213,-0.7496224543565536,-0.3659661737802534
2014-02-13,0.46362595134262047,-0.25819888958587084,-0.25819888934716123,-0.47491908812214656,0.7585817658309942,-0.4186379803715692,0.63346182560831,-0.625292722350915,-0.6536208000789454,-0.2581988894441308,-0.19299201891205817,-0.7496224543565536,1.949140587567805
2014-02-14,1.5215270223734692,-0.25819888958587084,-0.25819888934716123,-0.47491908812214656,1.25368615115838,-0.4186379803715692,0.1350856114974399,-0.625292722350915,-0.6536208000789454,-0.2581988894441308,-0.7487144087719935,0.960880872500444,-0.4711498771273171
2014-02-15,0.2816765452344234,-0.25819888958587084,-0.25819888934716123,-0.47491908812214656,-1.0287415148581927,-0.33055907195001094,-1.487785734226187,-0.625292722350915,1.1637309142379588,-0.2581988894441308,-0.07642759893024442,0.8992230813082427,1.1090297917353333
2014-02-16,0.8142079857581958,1.3347563668719509,2.824229126621975,2.6256849114788214,-1.1925597368810954,-0.33055907195001094,-0.8948621169825967,-0.5283056466523728,0.5734773265884219,1.0162612276936962,0.3527056127876213,-0.8226934573671156,2.057665840089045
2014-02-17,-0.6094072040644164,-0.3530896203062428,-0.3748404790482255,-0.5403338724586642,-0.7079113416510816,-0.33055907195001094,-0.9751402147735501,-0.46056618435062613,-0.8602159898826326,-0.3387537425645654,-0.5918665082680947,-0.8226934573671156,-0.6497892126596985
2014-02-18,-0.6094072040644164,-0.3530896203062428,-0.3748404790482255,-0.5403338724586642,1.4787784772982924,1.041140196928676,2.134364662932644,-0.36364878089572866,2.1178867777612473,-0.3387537425645654,-2.430100949302492,-0.8226934573671156,0.6027005161135106
2014-02-19,-0.513111107703222,-0.2581988894023337,-0.3748404790482255,-0.5403338724586642,2.7813088334172322,1.715710384675792,1.1521915699464247,-0.36364878089572866,-0.8325170487096047,-0.3387537425645654,0.47297377551188574,0.16961311456099284,-0.6442660689489254
2014-02-20,0.4409898018814623,-0.2581988894023337,-0.3748404790482255,-0.5403338724586642,2.2718594996826105,-0.44458188799993154,0.711346850016446,-0.36364878089572866,0.2805821272941111,-0.3387537425645654,-0.6126795215845297,-0.8337320701660068,-0.6442660689489254
2014-02-21,-0.5827365239147896,3.2226408126700075,-0.3748404790482255,-0.46158181621060085,0.6102447307891746,-0.44458188799993154,1.0527933380243402,-0.36364878089572866,-0.8233475538630473,-0.3387537425645654,0.7424378804440885,0.4892690986064668,-0.5464891970488696
2014-02-22,-0.5827365239147896,2.2548205759550157,-0.3748404790482255,2.1345359309196965,-0.7407653763961356,-0.3631127683393226,-0.6059811169797088,-0.36364878089572866,-0.7152864392492336,-0.25819888891382786,-2.302718311727524,0.8677799187717012,-0.5464891970488696
2014-02-23,-0.5827365239147896,2.102094101771676,-0.3748404790482255,-0.46763684705661196,-0.9349202375251087,-0.3631127683393226,-0.5720468547845795,-0.36364878089572866,-0.6136045563835137,-0.25819888891382786,-0.6545264781794445,-0.9422344088438294,-0.5464891970488696
2014-02-24,-0.5827365239147896,-0.5548278112482862,-0.25819888944413083,-0.46763684705661196,0.08919472278577702,-0.3631127683393226,1.6149110661530195,-0.36364878089572866,-0.6136045563835137,-0.25819888891382786,-1.0986342510016571,-0.8426093892684865,-0.5464891970488696
2014-02-25,-0.5827365239147896,-0.5548278112482862,-0.25819888944413083,-0.3785534025595072,2.000525885140437,2.1923978160117485,2.610701919993218,-0.36364878089572866,-0.5183621609033512,-0.25819888891382786,0.4251965298877749,0.3768554688450756,1.3898741090337838
2014-02-26,-0.5827365239147896,0.6105735322498717,-0.25819888944413083,1.1162944091028801,1.7108595239078557,-0.4674965931201523,2.471058549692325,-0.2581988883185896,-0.5183621609033512,-0.25819888891382786,1.4030302167363982,-0.745755730817683,1.5092372011633781
2014-02-27,-0.5827365239147896,-0.6365553846860363,1.8523964322157132,-0.46763684705661196,1.2929060106551173,-0.4674965931201523,0.49235786385613567,3.6147844447935884,-0.5183621609033512,-0.25819888891382786,1.025992110294442,-0.745755730817683,0.7278651085144959
2014-02-28,0.8258067086415886,-0.6365553846860363,-0.37047928644314265,-0.46763684705661196,0.3171731424037394,1.984054624456024,0.25042607464022393,1.427012131782927,-0.5183621609033512,-0.25819888891382786,1.0150625059244651,-0.745755730817683,-0.7430664935388065
2014-03-01,-0.5751599183321586,-0.6365553846860363,-0.37047928644314265,0.4824573128645318,-0.761366835468162,2.9127403616658465,-0.781666402699388,-0.35675303294573174,-0.5183621609033512,-0.25819888891382786,0.5242096442925364,1.3003493783322533,-0.7430664935388065
2014-03-02,-0.47572837887071856,-0.6365553846860363,-0.37047928644314265,-0.53522608145909,-0.9739875276683054,-0.5703267841024036,-0.7959532353268056,-0.35675303294573174,-0.42296417890028865,-0.25819888891382786,-1.1733780333616508,-0.6630409261349006,-0.6504943828794247
2014-03-03,-0.3733701145998365,-0.5596839712074131,-0.2581988892926157,1.661997310546624,-0.00923275178630977,-0.5703267841024036,-0.19960151805499823,-0.35675303294573174,0.9961919476730484,0.0,0.2909341112268524,0.3264821908148904,-0.5636418745487858
2014-03-04,-0.3733701145998365,0.6351601948797615,-0.2581988892926157,-0.5453428675231109,-0.15518498632737013,-0.5703267841024036,-0.4869836447750523,-0.35675303294573174,-0.42296417890028865,3.614784440904702,-0.24740992358273473,-0.7430284342683711,-0.5636418745487858
2014-03-05,-0.3733701145998365,-0.6429060509148806,3.1585614116637677,-0.5453428675231109,-0.3060607628855557,-0.5131156070427314,-0.5165175144210102,-0.35675303294573174,0.8839969867761831,-0.2581988886360501,-0.029386354943304827,-0.7430284342683711,-0.476792672509896
2014-03-06,-0.3733701145998365,1.1559900821891969,-0.36048798720075614,-0.5453428675231109,-0.37312245408564076,0.6077668161418722,-0.6040993431234593,-0.35675303294573174,-0.4587832463015634,2.0890637369625686,1.130817419969772,-0.6450788396696199,1.2158652815311528
2014-03-07,1.578399139934302,-0.7458000530252883,-0.36048798720075614,-0.5453428675231109,-0.356665392767006,1.313464582787869,-0.995140085470901,-0.35675303294573174,1.6344460280276116,-0.37556202012810225,-0.239070615776008,1.3886253477948867,-0.5721718971911307
2014-03-08,-0.36225554031279067,-0.6439583316717965,-0.36048798720075614,-0.5453428675231109,-1.0856884664129975,-0.5987853245062345,-0.8612796659012156,-0.35675303294573174,-0.4561244729379381,-0.37556202012810225,-1.3051521177444825,-0.6454146296077303,1.601739238714188
2014-03-09,1.9799826706727826,-0.5454379213820877,-0.36048798720075614,1.1162911425027355,-1.137624542863808,-0.5987853245062345,-1.09455662672699,-0.35675303294573174,-0.4561244729379381,-0.37556202012810225,0.4730593681737574,2.175936842129433,-0.6709988702721599
2014-03-10,0.5951849162975668,-0.46835316610286215,-0.36048798720075614,-0.5581455712513679,-0.39367897298068855,-0.5987853245062345,-0.35185671354814263,-0.35675303294573174,-0.4561244729379381,-0.37556202012810225,0.39750240502753303,-0.6350820448320355,-0.6709988702721599
2014-03-11,-0.5410771966341517,2.499922765699191,1.837351044903548,-0.5581455712513679,-0.24383820282729796,-0.5987853245062345,-0.21997859232005698,0.7407775334141693,1.6572270847349388,-0.37556202012810225,-0.18821909883636717,1.1225622354354587,-0.6709988702721599
2014-03-12,-0.5410771966341517,-0.5441008372404121,-0.465528297091465,-0.5581455712513679,-0.21133162190847715,-0.5176345766601936,-0.009514259985232552,1.1535864140705465,-0.5561926517261095,1.4667693804605593,-0.45667984243194315,-0.6427245841249092,-0.5708229619527014
2014-03-13,3.176393605363912,-0.4597714208985278,-0.465528297091465,2.5116526011344558,-0.06598360032760517,-0.5176345766601936,0.782548005971029,-0.5209745095802469,-0.5561926517261095,-0.4745430348548868,-0.8613564831959885,-0.6427245841249092,-0.4759752746287623
2014-03-14,-0.5067601640136504,-0.4597714208985278,-0.3747843829385164,-0.535572981124259,0.010439508646317467,-0.5176345766601936,-0.35647280969963085,-0.4738791001020106,1.4073145429361962,2.507532506007275,1.9038144915463224,-0.6427245841249092,-0.37300192286134287
2014-03-15,1.5300965802324682,-0.4597714208985278,-0.3747843829385164,2.5654167285618166,-1.530335905328233,-0.4322495415074509,-1.6593662939219993,-0.37047928475865055,1.7795130395052203,-0.5485227356890915,-1.387340726040987,2.386223592137434,2.988572789333089
2014-03-16,-0.5230681600155722,-0.4597714208985278,-0.3747843829385164,-0.5288601573627387,-1.509137879482896,1.1660061715691095,-1.036659193371048,-0.37047928475865055,1.5974137446109584,-0.5485227356890915,0.5126112946053113,-0.6007849563235904,-0.4394959984313366
2014-03-17,0.02470184831371478,-0.4597714208985278,1.168773171421125,-0.5288601573627387,-0.08360397570576425,1.4183740843721375,0.30813262689681337,-0.37047928475865055,-0.008836123189395381,1.340058162194566,0.034259435456165194,0.4623854576143829,-0.4394959984313366
2014-03-18,1.5129220462070436,-0.4597714208985278,-0.465528297091465,-0.4369411461477747,0.011235144552325209,-0.5498542705936039,-0.03063294155227859,-0.37047928475865055,-0.04743501189637147,-0.647940210291878,-0.14409271953040295,2.2270396852275307,-0.4394959984313366
2014-03-19,0.032358993096834696,-0.3741072888045718,2.966933998800486,-0.4369411461477747,-0.22991428673616973,1.5057897561072586,3.2515362114160755,2.4280399242981296,-0.9012652260310586,0.7595823359962595,0.7832042358516187,0.836954206564081,-0.4394959984313366
2014-03-20,-0.7303887013285544,1.393930472552542,-0.40507740202163106,-0.4369411461477747,0.03857173774690609,-0.6494436734355733,2.26058405975857,2.8401877798854387,-0.8063113812115139,-0.6355688933846253,-0.22252569466757638,-0.793875681226224,-0.4394959984313366
2014-03-21,-0.7303887013285544,-0.3676735771546902,1.5229438577223295,-0.4369411461477747,-0.08027570427473169,-0.5571050196264057,1.100245123942162,-0.5163977781609889,-0.8063113812115139,-0.5419107026330922,0.0722090900710635,-0.793875681226224,-0.36066785362307047
2014-03-22,-0.6722611370407625,-0.3676735771546902,-0.5048889963101201,-0.4369411461477747,-1.4351841066449107,-0.4737401279335938,-0.21201988410132971,-0.5163977781609889,1.4108308476945413,-0.5419107026330922,-0.5508639111027547,-0.7033731027025332,-0.36066785362307047
2014-03-23,1.0200656321746968,-0.3676735771546902,-0.5048889963101201,1.1360699676681054,-1.364765557575133,-0.4737401279335938,-0.615970793471122,-0.5163977781609889,1.0043486673590465,-0.5419107026330922,-0.8328222948954638,-0.7033731027025332,-0.25819888955485343
2014-03-24,-0.6975857888694528,-0.3676735771546902,-0.5048889963101201,1.823766911247575,0.38799179607889767,-0.4737401279335938,0.47830199237041404,-0.5163977781609889,-0.9270910775621969,1.3721085638041142,1.3349169715539593,-0.6062917646126231,-0.25819888955485343
2014-03-25,0.004369532966773247,-0.3676735771546902,-0.5048889963101201,-0.562470168889439,0.6006532379935944,0.7968895155191774,-0.035521910125154044,-0.5163977781609889,-0.9270910775621969,0.4065785553889957,1.7842420593090054,-0.6062917646126231,-0.25819888955485343
2014-03-26,-0.7166034065508151,-0.25819888951460307,-0.426427560591988,-0.562470168889439,0.09674748766752124,-0.5563190957398031,0.4411077474202266,1.5672078162545469,-0.8121692537692983,0.7516460263079137,0.34077981719658407,0.25470259861261507,-0.25819888955485343
2014-03-27,-0.35491765237886075,-0.25819888951460307,0.4374870439640897,-0.562470168889439,0.574789943720053,-0.5563190957398031,0.12559348683853605,-0.4641167057599914,-0.8121692537692983,-0.7292344913415589,0.7449380087537412,-0.5908265197325416,-0.25819888955485343
2014-03-28,-0.7094317530973598,-0.25819888951460307,-0.48796631826763853,0.7913122793255489,0.846087477436633,-0.5563190957398031,-0.3857013602856242,0.4325837629544773,-0.8121692537692983,-0.7292344913415589,-0.11690625299400831,1.8705692721027904,-0.25819888955485343
2014-03-29,-0.7094317530973598,-0.25819888951460307,-0.48796631826763853,0.616808521152621,-1.201675975828857,-0.5563190957398031,-0.5970526616893496,-0.5287134880554724,1.0752615053624204,-0.6591530597927169,-1.2317621085396517,-0.6826762977567782,-0.25819888955485343
2014-03-30,0.906693970767427,2.429431231246922,-0.48796631826763853,-0.5493768183181632,-1.0141671993334789,-0.5563190957398031,-1.0074779782664742,-0.5287134880554724,1.7315157677602913,-0.6591530597927169,-1.5686583787913742,-0.5825977814367914,0.0
2014-03-31,-0.7101379351465162,-0.3789021186348411,-0.48796631826763853,-0.5493768183181632,0.6729080757069671,0.9577808938418466,-0.4444876965665317,0.37054109599728907,-0.7023402148203315,-0.6591530597927169,0.19551547152208612,0.1052977493214243,0.0
2014-04-01,0.9881382106279262,1.7524215031593153,-0.426427560591988,-0.5493768183181632,0.45298701099675903,-0.4490779304802742,-0.7747603484640346,-0.5960878500825955,0.08682765368873073,-0.5643928807534042,1.1966280215132623,0.0298578735481038,0.0
2014-04-02,-0.6828827036993942,-0.4822099438223619,-0.426427560591988,-0.5493768183181632,0.695658624030737,-0.4490779304802742,-0.21487257140491886,-0.5960878500825955,-0.6327857779846594,-0.5643928807534042,0.5664543576674608,-0.5451202555939922,0.0
2014-04-03,0.6571662122458007,-0.4822099438223619,-0.3507937675658852,-0.5493768183181632,0.6534805531752012,-0.37858307235535144,-0.22516337696809954,-0.5022472010726613,-0.6327857779846594,-0.4674091741941154,-0.7644129025639621,-0.4469184887585231,0.0
2014-04-04,0.15199444127451425,2.253504494855942,-0.3507937675658852,-0.5493768183181632,0.6318915932578848,3.375092734060465,-0.12339556043621971,-0.4380005417487009,0.32867320616942797,-0.4674091741941154,0.9614763785076604,-0.4469184887585231,0.0
2014-04-05,-0.7599722063725715,-0.47970640237032425,-0.25819888929261564,-0.5493768183181632,-1.1132450654368196,1.6914636582242186,-1.4423935598961528,-0.4380005417487009,0.1410244960939305,-0.4674091741941154,-1.2280123687030224,1.792533665506616,0.0
2014-04-06,-0.7599722063725715,1.5546821707874956,2.7810903004748733,0.7915297440014809,-1.729241038387867,-0.48950667472964493,-1.2764433815323981,-0.4380005417487009,-0.6815542001287365,-0.4674091741941154,-1.8755279778320282,-0.5470719628494217,0.0
2014-04-07,-0.7089431400278136,-0.5791953185286748,2.841019578199204,-0.539545823735827,0.3690050616310854,2.5799626105564593,0.13350156396505578,-0.4380005417487009,-0.581235084596114,-0.4674091741941154,0.5847351768310723,0.17172769879751498,0.0
2014-04-08,2.3179152294363425,-0.5791953185286748,-0.45325476823243877,2.413690601628577,0.6096605366078802,-0.5550517170121466,0.16200269749263685,-0.4380005417487009,2.0272601265466745,-0.3730019215569952,1.0041128684723786,-0.6045755971364567,0.0
2014-04-09,0.0690326502236515,-0.5791953185286748,2.2956732392491617,-0.5603210325209196,0.1813472302819138,-0.5088924374265922,-0.56312568805968,2.0370138096400856,-0.6671995353191587,-0.2581988883185898,-0.7295320039367683,-0.6045755971364567,0.0
2014-04-10,0.015668985923085993,-0.5791953185286748,-0.5420844891412442,-0.5603210325209196,0.8503160115846751,0.9397337356437564,0.45297252457535625,2.767232501209974,0.6506531808596617,3.6147844331269234,0.2191324702754351,-0.5375431283589068,0.0
2014-04-11,0.00783758613516573,1.0895301306146064,-0.46598725387479917,-0.5603210325209196,0.824107522177385,-0.5989148103926757,1.1055398267822854,-0.5097533554860478,-0.7619491196909198,-0.25819888808049457,1.859486089117589,-0.5375431283589068,0.0
2014-04-12,0.3997716238239413,1.0370223905052018,-0.46598725387479917,-0.4624619613617826,-1.3316312298149013,-0.5989148103926757,-1.0603256529087197,-0.43943537319514453,-0.7619491196909198,2.9638342835594016,-0.12168819123015329,-0.4871790007950935,0.0
2014-04-13,0.09091219556204685,-0.7817553405346905,-0.46598725387479917,-0.3631127683393226,-1.5087182145583844,0.3770798851437509,-1.898865575490037,1.4808376844979791,0.34209848920936536,2.0043106883086232,-1.4230249459507704,-0.4871790007950935,3.614784449460257
2014-04-14,-0.897833731465263,-0.6765619684104628,-0.46598725387479917,-0.3631127683393226,0.18549555787396044,-0.67407200707113,0.2413033363473382,0.636562222557312,-0.6628644939194137,-0.47524892609379726,1.1702842454951974,-0.4871790007950935,-0.25819888924716117
2014-04-15,0.1644156934572422,-0.6765619684104628,1.0384224454672564,-0.3631127683393226,1.0523044368310814,-0.6213178316203364,1.2715776716082852,-0.5495095839066575,-0.6628644939194137,0.9455545601558369,1.464604292388866,1.6912434640955547,-0.25819888924716117
2014-04-16,0.6605212541395492,0.7847975834097897,-0.5564243137827961,-0.3631127683393226,0.581793388077574,-0.6213178316203364,-0.28843142369142727,-0.5495095839066575,-0.5918525950943796,2.0925399356856915,1.4863272291159528,-0.4388626485172036,-0.25819888924716117
2014-04-17,0.02907594582401773,-0.667250808802156,-0.5564243137827961,-0.3631127683393226,0.37582301315395755,0.7100348298507406,1.4857470822991101,-0.5495095839066575,0.46515133371450584,-0.6476909324741426,-0.3851813485024192,0.8286047124611771,-0.25819888924716117
2014-04-18,-0.9927900992215115,-0.667250808802156,-0.5564243137827961,0.8846517356250343,-0.6595349547778904,-0.7133068797578869,-0.050078537372977565,-0.5495095839066575,0.5441583317981733,0.9601795432321677,0.5195415546386828,-0.5202866799174833,-0.25819888924716117
2014-04-19,-0.8896248343069741,-0.574766396818101,-0.5564243137827961,-0.44232586781251715,-1.5003721591419261,-0.6134367897732361,-1.3287346756866176,-0.5495095839066575,-0.670683318379055,-0.7486145591301647,-1.1047310810486737,0.9808361597547135,-0.25819888924716117
2014-04-20,0.2736231759521014,1.6480045344996457,-0.5564243137827961,-0.44232586781251715,-1.3881521114388746,-0.521137888811146,-1.2766039343782154,-0.5495095839066575,-0.5918525950943796,-0.7486145591301647,-1.1821042509861674,-0.5568205341724328,-0.25819888924716117
2014-04-21,1.8292233550841603,-0.5739480573217919,-0.4691884126624463,-0.3429493285771411,0.10019004454371645,-0.521137888811146,0.22517411511339458,0.6142945105636034,-0.5918525950943796,0.6226759614020423,-1.187216749504511,2.549136254344986,2.463060423421489
2014-04-22,-0.026651441584711166,-0.5739480573217919,-0.364113232536399,0.9745100759015524,0.5295759497310726,-0.47549614929407397,-0.41993421013646887,-0.6308970649031602,1.166659051008353,-0.8520828945501632,0.1668980419420158,-0.5394840153512005,1.4778618229906368
2014-04-23,-1.2289520267406573,-0.5739480573217919,-0.364113232536399,-0.378932372175954,0.3493863823241048,-0.47549614929407397,-0.16050201237752704,-0.6308970649031602,2.5604552623900134,-0.8520828945501632,-0.6988175103656373,-0.5394840153512005,-0.4781317662616766
2014-04-24,0.8400845084359159,-0.5739480573217919,-0.2581988894138278,-0.378932372175954,0.549341772693676,-0.47549614929407397,0.5184758468275785,-0.5318160220641689,-0.6917358975005279,0.5336510760440735,-0.576841814058847,-0.5394840153512005,1.6472386421074938
2014-04-25,1.409269997047394,1.0051160951551732,-0.2581988894138278,-0.378932372175954,0.3883254886193473,-0.3734568430682253,0.23808513040395557,-0.46709936467873187,0.5940519134827695,1.1794527057308475,-0.4744254024010408,-0.5394840153512005,-0.5777045474689789
2014-04-26,0.598236392264826,1.3164541798302853,-0.2581988894138278,-0.378932372175954,-1.033028058317099,-0.3734568430682253,-1.4960429108504818,-0.46709936467873187,-0.6789164725517366,0.8218631852273198,-0.9246520449489684,-0.5394840153512005,-0.5777045474689789
2014-04-27,-1.147908169412388,-0.5704858436424318,-0.2581988894138278,-0.378932372175954,-1.5635353679441895,-0.3734568430682253,-0.4020151256996447,1.811643248477507,0.9386793266935853,-0.9742445985220279,-0.7238716198195182,1.4910501293128584,-0.5777045474689789
2014-04-28,-1.0210775069390314,-0.5704858436424318,-0.2581988894138278,-0.378932372175954,0.45650332997837,-0.2581988894023333,0.7980951057956305,-0.474899506243983,1.9043683192357057,-0.8520828945501632,-0.27100299417405666,-0.639021483991225,-0.47875533357419486
2014-04-29,-1.0210775069390314,-0.5704858436424318,-0.2581988894138278,1.932183560973401,0.45650332997837,-0.2581988894023333,-0.5360562668441853,1.910201232655494,-0.7778405810962742,0.7583611448152743,0.4849725476706065,0.4776597890797679,1.4978668268470015
2014-04-30,1.1327869969555875,-0.5704858436424318,0.0,-0.48304589024335026,0.5485227356890936,-0.2581988894023333,-0.10994350006335891,2.2575715230136164,-0.7778405810962742,-0.8665987386719606,0.6572441105070211,-0.6217489027764542,-0.5779812212290061
