Model,shift,rmse SENT TWO,rmse ISENTVAL,rmse GSENTVAL,rmse GSENT,rmse ISENT,rmse DIFF,rmse NO SENT,pc SENT TWO,pc ISENTVAL,pc GSENTVAL,pc GSENT,pc ISENT,pc DIFF,pc NO SENT,DM SENT TWO,DM ISENTVAL,DM GSENTVAL,DM GSENT,DM ISENT,DM DIFF,DM NO SENT,pval SENT TWO,pval ISENTVAL,pval GSENTVAL,pval GSENT,pval ISENT,pval DIFF,pval NO SENT
MR,7,0.01226333339684991,0.01226598663482164,0.0122642127996082,0.012265131976349916,0.012263132214265062,0.012264651471828251,0.012265356820782964,-0.00016497065373795856,5.134901885675914e-05,-9.327255549750085e-05,-1.83316666879893e-05,-0.0001813731594121033,-5.75074141762695e-05,0.0,0.4734243266881442,-0.1408216198694698,0.43618324795107843,0.08671037518127662,0.6162620800131638,0.3142015044408624,,0.6359345384347443,0.8880174668974584,0.6627257040938701,0.9309057712748404,0.5377542208877168,0.7533832603977499,
MR,1,0.0120923089989641,0.0120970311409175,0.0120953132033909,0.0121022576687639,0.0121019532963048,0.0120861177600702,0.0121024522433477,-0.0008381148034847,-0.0004479342137659,-0.0005898837535806,-1.6077285823429722e-05,-4.122693755556612e-05,-0.0013496837623545,0.0,1.0313902598065925,0.6822044612349183,0.8029633027670849,0.0705937030038251,0.118817956961255,1.3589803385701655,,0.30241567812385,0.4951463088208109,0.4220401910880785,0.9437243950705158,0.9054251152761708,0.1742238776096333,
MR,3,0.0122777452109375,0.0122781988236009,0.012280870874057,0.0122831450847997,0.0122799097323078,0.0122711776101492,0.0122807147817541,-0.0002418076528454,-0.0002048706608622,1.2710359747271467e-05,0.0001978958952126,-6.55539568079311e-05,-0.0007765974354449,0.0,0.5252236729240455,0.4539044747188168,-0.0546840911017236,-0.6677099180691607,0.0871067464894269,1.0307875386600236,,0.5994547456305629,0.6499204531475878,0.9563926801604092,0.5043545529466598,0.9305907121446008,0.3026983425219338,
MR,5,0.0122857869773629,0.0122877296287763,0.0122855087577736,0.0122857590014832,0.0122821193792442,0.0122849170275658,0.0122861983743773,-3.348448412119941e-05,0.0001246320751405,-5.61293723760388e-05,-3.5761500889911754e-05,-0.0003319981501842,-0.0001042915613491,0.0,0.1995094502198943,-0.2867163418061568,0.3298917796621715,0.1324739158606008,0.8200790663680011,0.3989887805103209,,0.8418736829923449,0.7743433342385542,0.7414978007606106,0.8946156501780791,0.4122164794715622,0.6899212793547901,
